feature_0,feature_1,feature_2,target
0.8271832490360238,0.01300189187790702,0.27669079933001905,73.19087233626684
0.82206015999449,1.8967929826539474,0.4127809269364983,231.71629909993248
2.4553001399108942,-0.637739984251316,0.2891686439078181,152.41560323513303
0.8135096360006385,1.305478807154329,0.8254163489880298,188.44514365441347
-1.6275424378831627,0.048084946661381994,-1.804882100664519,-158.14155758628434
0.5150476863060479,3.852731490654721,0.5137859509122088,370.98777511747664
-0.5893647569442115,0.8496020970210246,-0.4930009346588328,14.564722722998015
-1.5506634310661327,0.06856297480602733,-0.5034756541161992,-129.22766512594424
0.3464482094969757,-0.6800247215784908,0.25049285034587654,-24.221939716559362
-2.6968866429415717,-0.05429486651781221,-0.2727235697476705,-229.49879685530493
0.514438834058749,0.7116148780888898,0.12029563171189886,103.22917770363824
0.47897982574639186,0.3336621052869483,-0.4776574467651167,59.265318288878696
0.889630795623437,0.08228398927542419,0.26705026586925884,83.90909472163803
0.3384964074944141,-0.4152879139008013,1.143754043206929,11.517341335434867
-0.8206823183517105,0.9633761292443218,1.158595579007404,31.66228345268133
0.9312801191161986,-0.8392175232226385,1.030999522495951,22.91582199024247
-0.24903603955637832,0.5765569630557664,1.6449677135012837,54.05143249491841
-0.5756378262377739,0.12200981464536144,0.7003098794089914,-25.674247946999078
1.1087035805829077,0.820482181197364,0.5906548306923093,168.45878430017203
-1.183258512665775,-2.0392321777601006,-1.7587394864231143,-294.7516013287584
0.7746340534293368,-0.926930471578083,0.44381942814622843,-6.635704939272153
0.22388402427913137,-0.7904744554453119,0.4810092317367132,-39.732406799890676
0.02975613949574519,0.9382838059759977,0.028318376130461172,80.96700236524944
2.5269324258736217,-0.5308687729203206,1.188393273448084,181.6239325688346
0.7384665799954104,0.1713682811899705,0.19686123586912352,77.82901064605363
-0.37144086599579146,-1.4075116947178212,-0.34268759408034877,-153.0155388846109
-0.977555244798551,0.09933230542922587,0.5009171876243808,-63.64227531655497
0.7674347291529088,-0.4694743859349521,1.5792128155073915,49.09447074577506
0.632407739055521,0.9725544496267299,-0.5624667758942676,123.61623733810023
-0.5449190868089497,0.39913611435207086,-0.09671311187039239,-12.913863122397851
0.6962063648134184,1.8489560949453452,-0.23093453020867796,207.09283974761715
-2.123895724309807,-0.525755021680761,-0.5993926454440222,-227.11336873000693
-0.09605989972464987,1.1492733262856758,2.5600845382687947,128.93347085495157
0.5931012579683838,-0.3095464393139903,0.6159356069442637,32.65708433081892
-0.5069431753711298,-0.4710383056183228,0.24496657110872277,-76.72490732813527
-1.7025836042378404,1.0291556373256436,0.40825275571447184,-47.06309932456893
0.42961821913258585,0.20768768716311115,-1.6609609335159914,25.722165202830084
-0.8972543714858315,0.07580455819372633,-0.012246772846914623,-67.28137143338961
1.1792971840638264,0.06751848141010895,0.11567463429285867,103.94064864101803
-0.06607979864731657,-1.2110161997624567,-1.6615200622689599,-132.88848586293093
-0.2234627853258509,0.714000494092092,0.4824724152431853,48.892124001907206
-0.5302576183724408,-0.7928728322623442,0.5040465155178444,-101.24793631780585
-0.36283856043965906,-0.4455025214007718,2.2988981236192503,-29.79372285637235
-1.3985675738191412,0.5629692366905709,1.9094166404701305,-36.85585927623662
0.19808476076785494,-0.14436041192394247,-0.024125087110003277,3.8021223086687304
0.9551423205012383,-0.9857260463355437,-0.06267909727317188,-4.905769691042625
-0.8222203955664315,0.2436872114919123,-0.5637245528039747,-56.03930132264813
-1.0121043752601675,-1.6548566718657693,-0.42688106994742003,-227.35561566400864
-0.9555404406004258,-1.6064463202575725,-0.12791759148076653,-213.89434774733203
0.07331796718840389,-1.2899608997410539,0.8231705839619146,-88.11160559603508
-1.5341141707356223,1.277676821898509,-1.1246420918378692,-37.24535967847315
-0.23681860674000887,-0.48536354782910346,-0.7728252145375718,-72.18367090471432
-0.7982972445384537,-1.3793192280145272,-0.1769472274940494,-182.92055113207218
-0.9043166251044086,0.6385924587773739,0.25972250172148187,-16.655360558517142
0.01259240078179486,0.09767609854883172,0.22409248181041677,12.760487264710077
-0.8571575564162826,-1.0708924980611123,0.6256673477650062,-149.16706463906672
-0.2176812032272203,1.09877685198719,-0.20219265243389406,70.37692566899253
0.7818228717773104,-1.236950710878082,0.25988279424842353,-34.8024904166751
-0.6248185776956788,0.026091050210833786,-1.2795769667357015,-69.50743981510341
0.6819529712949639,-0.31026675659345604,0.02100384163275905,30.300804547128106
-0.48760622407249354,-0.4325581878196209,-0.4118769661224674,-82.50055623452214
-0.44004448669698376,0.13074057728609134,-1.4301413779606327,-48.10575557131854
0.04852162794482699,-0.8309501164110378,-0.863990769679816,-79.06679667485714
-0.5915713888358299,0.5470973811700379,1.277664895788425,17.676981689425812
0.19584525509768155,-0.978372777615032,-0.7783047254023127,-77.9062653286411
0.6795977489346758,-0.7303666317171367,-0.7153037092599682,-16.686663834119567
-1.5151910621985523,1.3668742674445247,-2.301921164735585,-47.20101363611036
-0.23415337472333597,-0.23413695694918055,1.5230298564080254,-14.152098191569241
-0.6226995198205938,-0.20812225035727522,0.28099186773503265,-63.736108741628286
1.159329803364248,-1.0810633275998973,-0.3609661658190799,-0.9325077496241579
1.2669111491866227,-0.7076694656187807,-0.48423407286625136,36.957017426793705
-0.9746816702273214,0.787084603742452,0.6565536086338297,-3.674997566670274
-0.661786464768388,0.852433334796224,0.18645431476942764,19.79937833856512
-0.2030453860429927,0.37114587337130883,0.57707212718054,23.552879123546905
1.5327389130025777,-0.1087601484568576,0.5193465142411723,124.67169423319575
0.06428001909546277,-1.0777447779293061,1.088950596967366,-66.91897441304032
-0.4442932600761116,0.3773004930448522,-0.9787637157823074,-20.679855336270435
-0.9093874547947389,1.4027943109360992,0.7910319470430469,55.063035418247814
-1.8707919210258557,-0.35151348404130867,-1.008086310917404,-198.48123350220837
3.0788808084552377,1.1195749114345768,0.3112501545435361,350.00960635875856
-1.0676204293825944,-0.1423794850212935,0.6228499323474987,-89.16278508591571
-0.020901593964148132,0.117327383308782,0.6103702654334648,17.86583714694491
0.5597904479310398,1.0807807255546218,0.6105857452838231,145.54024083768027
0.4735924306351816,-0.9194242342338032,-1.0623037137261049,-54.84771728069396
1.8522781845089378,-0.013497224737933921,-0.6017066122293969,140.7140679977846
0.34758170536167105,-0.5397596803093615,0.01843393306539316,-16.187866753269528
-1.237815498826849,2.1330333746562666,1.586016816145352,101.74456122865658
0.6241198170521551,0.6283455092642799,0.7916626939629359,116.06448156597604
-1.2002964070557762,-0.3345012358409484,0.8657551941701215,-112.09740760345007
-0.48712538376469605,-0.5923939242388692,-0.6506425691218269,-99.6000963481166
-0.36361221221385587,-0.056945623721067457,0.1503017614618776,-32.064670339284895
0.7129984301723881,-0.24032539815813503,-1.2221278088919454,18.675708697576873
-0.05023810944913695,-0.23894804686640975,0.2704568257798388,-19.645134223934388
1.0318445394686349,-1.485560373036972,0.19655477651157463,-36.05726270812543
-0.7484865365565536,1.551151975522523,0.33231401197959165,73.19520351598496
1.6964563682900382,0.2110174672026184,-2.081929407883722,122.8549458532107
-3.2412673400690726,-1.0243876413342898,-0.05952535606180008,-351.32470584151207
0.9843223984765838,-0.21398884422550896,-0.998354040738791,46.65805402653314
-0.21344715171184725,0.3109075655980046,-0.718444221252436,-3.137293829774078
-0.07282891265687277,-0.846793718068405,0.47323762457354485,-68.814001210781
-1.5031429531181062,-0.24574306408594432,-0.2595913513636048,-147.57444494697833
0.11092258970986608,-1.1509935774223028,-0.5443827245251827,-95.45649839755528
-0.8323555731042287,0.4714155563864041,-0.5707462937494763,-38.031152950401356
-0.03955515385665504,0.6815006973726244,1.0531528533329035,70.40499543218736
-0.2817846088605072,-1.344450511034277,-0.42018681709585726,-141.68029277937566
-1.035242322419374,-0.553649305347182,-0.10703035995455783,-132.4710780833742
-1.1254890472983765,2.4457519796168263,0.2799686263198203,115.95886136136782
0.5839281853259639,-0.35929209078705954,1.8467073257360336,47.55312491534888
-2.0674421000398766,-0.08912003951278841,-0.03269474809409311,-177.051529723255
-0.4397310582741749,1.4469778843537329,-0.18687164416135904,81.43527810807167
0.6901439917111125,-0.40122047188583626,0.40171172209894146,29.522489424706453
0.41343490322370086,1.876795812558066,1.355637858804951,211.78542593950166
-1.2767485758203094,-1.0810565404082624,0.27157883719537346,-190.02633430540106
-1.129706854657618,0.5298041779152828,0.8356921120651418,-34.884901289910346
-0.5767713305683327,0.755391225825756,-0.9075636620415979,1.0907087909806226
-0.510016398854747,-0.26987493529337125,1.0375399442578992,-47.495393987001904
0.23421473253652075,1.5505004928140769,-0.03468488738678118,147.62284418979092
0.5219415656168976,0.29698467323318606,-1.3204566130842763,46.17856182629145
-0.9221653241776254,0.8696059201056602,0.7569886166453519,9.102139283260609
0.09612077694098337,-0.4622752887050425,-0.5160447282173739,-38.90107383508225
-0.07443342910004629,0.620672097550678,-0.24751863555150475,41.58073050594198
0.06752820468792384,-1.4247481862134568,-0.22577630048653566,-116.66415906952217
0.4738329209117875,-1.1913034972026486,1.8657745111447566,-30.380293563383713
-0.6002168771587947,0.06980208499001891,0.19905969557347003,-40.08720962549113
0.7175422557959623,1.502357052096028,-0.26940683444455776,179.37787394980361
-1.6694052811213718,0.543360192379935,0.751387123371789,-79.2576966981171
1.1890165311075518,1.4205042479898549,-0.6373871273065177,205.2160159936607
-0.3152692446403456,0.7589692204932674,0.651391251305798,47.840197240236265
-1.280429352496283,1.7547941819843647,0.6060099513456396,51.02973238370703
-0.3357846992901282,1.669021525289393,-1.295078772063616,90.59923149460876
-0.6769220003059587,0.6116762888408679,-0.38508228041631654,-10.66089157299226
1.5795721457307124,-0.5228600271532683,1.453384477117701,109.05941660022313
0.36139560550841393,1.5380365664659692,-0.6451197546051243,147.17530971835012
1.5646436558140062,-2.6197451040897444,-0.03582603910995154,-90.59119140207238
-0.4465149520670211,0.8563987943234723,-1.5148472246858646,10.387751778186917
-0.38770155993598415,0.28586539072490497,-0.6127886904843862,-17.776057549156654
-0.4080753730215514,-2.038124535177854,1.2012139221639448,-183.66782578835867
-0.7563507452843033,-1.4222537095976742,0.2034636358672231,-176.94670968422204
-0.7257438131534656,0.18676676447707832,0.517659020469123,-35.50006887709149
-1.0372461543264564,-0.1903386780836082,0.5389100436846587,-92.01853469518848
0.024510174258942714,0.49799829124544975,-0.7730097838554665,31.01809405121895
-1.5702247198904564,-0.7271371758248686,0.6218099622171964,-178.9505632506687
-0.13826430117118466,0.6476885381006925,0.4967141530112327,50.57198458579849
0.4919191715065057,-1.3202332070206422,-0.898414671348358,-84.06665627865813
-0.8560838259088672,0.07156623721939247,0.8303358165442456,-50.72109279442095
0.2544208433012131,0.3376026620752022,1.1677820616598074,67.6771096590759
-0.05554769889661878,0.3840654489393073,-1.7033824393551547,0.03222167907042703
-1.0128311203344238,0.3142473325952739,-0.5622875292409727,-65.73597964005819
1.1033018820165215,0.11422764866203965,-0.037634702424848364,99.14671368078193
-0.42098448082026296,0.2897748568964129,0.39445214237829684,-3.980777523577261
-0.5601810401969696,0.7472936051232618,-0.8289950109220723,3.036977959408839
1.8820244964750337,1.3454200461549777,0.4714683571359957,273.47971848991483
-1.2308643164339552,0.22745993460412942,0.8135172173696698,-68.67482930098402
-0.18565897666381712,-1.1063349740060282,-0.47917423784528995,-114.95140654481351
-0.5468589412403921,-0.03275327021599839,-0.5736620068802363,-56.678954095885295
-0.9815086510479509,0.46210347426327075,0.010233061019587049,-41.666454993155945
0.08658978747289992,-0.15567723539207948,-0.6039851867158206,-15.581335335256528
0.8723206367206782,0.18334200573835174,-0.7673475628880495,74.27359500834602
-0.11473644146689901,0.5049872789804571,-0.7925207384327007,19.896099716225983
2.270692857804396,0.18186625505849516,0.6327818661062848,211.04149532545253
-1.9875689146008928,-0.21967188783751193,0.0917607765355023,-179.38108632165807
-1.244654703311417,-1.7787202489042786,-0.773789199103573,-262.261468707338
-0.5172884501003722,1.40934744018558,1.0654803750653512,92.09277937929302
-1.2608839543350452,0.9178619470547761,0.40498171096095553,-20.247238134024478
0.10939479460489289,0.725766623898692,0.1292211819752275,71.4190131345761
-0.30917212346863937,0.22213377163371284,-0.4344962274323156,-13.789706667454295
0.9504238381860503,-0.5769036556624031,1.8761708392158862,59.89671383886237
-0.39210815313215763,-1.4635149481321186,-0.3276621465977682,-159.1247280069143
-1.4480843414973241,-1.4074637743765552,0.2320499373576363,-231.83796265764835
-1.6127158711896517,-0.47193186578943347,0.6862601903745135,-160.15359202306348
-0.57581824064468,-0.275051697151644,-0.5305011476105275,-78.51635599821446
-0.0349884904969617,1.77080063563551,-0.7031764251258874,133.18817308045254
-1.0025293646378088,-0.01851313599238993,-0.01901620790268883,-83.84984177908792
-0.3011036955892888,-1.4785219903674274,-0.11564828238824053,-149.5213180734165
0.30154734233361247,-0.03471176970524331,-0.19236096478112252,18.684700358854048
0.6329318177555108,0.2029230208512997,-0.5522230442809712,59.780121739045256
1.7553408424432044,-0.2489641484790735,2.060747924881987,155.99249703581276
-0.6929095952606542,0.8995998754332507,0.35701548596504734,23.920437562701114
-0.5112156764311852,-0.9896048202585809,1.593186626639397,-98.55210426582188
-0.46341769281246226,-0.46572975357025687,0.5425600435859647,-67.93881405447337
0.4591800792284367,-0.07016571145864703,0.8339221545489041,45.126811519344116
-1.1105758454658288,1.7522704434236227,-0.7778166875908753,42.46679757820201
0.08704706823817122,-0.29900735046586746,0.8219025043752238,-4.548364325296604
-0.0771017094141042,0.3411519748166439,-0.8158102849654383,8.96679857125762
0.6339190223180112,-2.025142586657607,2.1439440893253257,-82.20052764442899
-1.594427658794367,-0.5993750229537729,1.2378163119734618,-160.39584676114387
0.26105527217988933,0.00511345664246089,0.29612027706457605,26.53939511139701
-0.5017570435845365,0.9154021177020741,-0.8084936028931876,22.13433253863386
-1.4123037013352915,1.465648768921554,-0.9080240755212109,-8.157527822240256
1.2715550949941588,0.7216720640432351,0.9356783931474612,179.10376880405218
-1.3516846056163336,-0.9758732529773327,-0.9232332461109043,-206.6109802233912
-0.007972641316617372,1.4799441388900259,0.8816397569494505,136.6723057425757
0.6543656563540577,-0.05558467091045507,1.496044311489183,72.94995521771862
0.5705986685931593,-0.7632591565425169,-0.6626237589458467,-27.492646249005467
0.1664522082130561,0.4924512640081491,0.3824097461840506,60.741409621416
1.2557561255735208,-0.8946073022195039,-0.4787486216634773,20.577021037534475
0.055724912288694604,1.0941915184709485,-0.12578692009964815,93.58738082257791
0.3227185603380895,-0.827230943552323,-0.2886586389201383,-47.079873355263196
0.812525822394198,1.356240028570823,-1.1962066240806708,160.08909577123356
0.7708651938869668,-1.4785862457798415,0.23561455810856594,-56.19624696619449
1.2065089665083568,-0.8169356709872361,0.14671368643332283,33.0670132866371
-0.033126972873797095,1.7945578635177877,-0.7309300399419191,134.87119238966744
0.8294055811834892,-2.211135309007885,-0.21910052880886424,-119.67574259216566
0.05921843401448826,0.013929291912946203,2.5733598032498604,47.37228205846773
0.17086543812794186,-0.18398333635267913,0.743264094022715,10.615053008808461
-0.4593608995402441,-0.8498443694647918,0.24822058630033608,-104.30226981194969
-1.0041407667520679,-0.7677975651041284,-0.9186519464841982,-160.79470218740778
-0.07444591576616721,-1.9187712152990415,0.25755039072276437,-161.61656380691227
-0.7128457826771644,0.10643022769189683,-0.543424771133765,-58.18810231995518
-0.2646568332379561,2.720169166589619,1.4535340771573169,228.07351581961063
1.066674689589154,1.1692955904456728,0.5072740311072977,192.70648670003024
0.2237879516388985,-0.016422896072752075,-0.5176112990361714,8.617397308610075
2.3146585666735087,-1.867265192591748,0.08187413938632256,35.2661271703975
-1.081548003614395,1.6871416350725648,-0.6465728842425266,41.531462598252645
0.8711247034316923,-0.32602353216784113,2.075400798645439,77.48971740160727
1.5039929885826886,-2.650969808393012,-0.2549772174208553,-101.67360240982586
-1.763040155362734,0.324083969394795,0.3436182895684614,-111.71873213115217
-1.251113576385303,0.924027019206901,0.326133022242118,-20.202607411880273
-0.32138584165299344,0.41293145427562433,-0.8254971967925115,-5.1975487778891605
0.213979910734222,-0.11232804969082982,-0.6997255079925856,-3.0931298413778587
-0.7832532923362371,-0.3220615162056756,1.5499344050175394,-65.95064658710474
-1.9596701238797756,-1.3281860488984305,0.2088635950047554,-267.459765563877
1.246085192497629,-2.0733902324081495,1.0915068519224618,-53.06117518733812
1.044160877069072,0.6818914896263114,-0.48943944251822213,134.28321455931382
0.822544912103189,-1.2208436499710222,-1.0577109289559004,-51.312861211435475
