feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
-0.09293950308741078,-0.12128099045275174,0.01325232542436147,-0.08554019295010908,0.05513948135784154,-0.04511234025161687,-0.0860401693600023,-0.040116226794864054,0.032963654532493565,-0.061066373642359846,0.018991819722017387,-0.02954430451912034,-0.014554027718335746,-0.07036183742263144,-0.04880424460942678,-0.014229401772098645,0.006546330075123698,0.05739095418875619,0.050770763294832405,-0.05085852323897646
0.04735169235013446,-0.04715671568491252,-0.009654970815645102,-0.042618436409406046,-0.02002136462471962,0.11072466289024334,0.06715707548712409,-0.09127813459833269,-0.10108542460872118,0.006560165140690798,-0.06122694968732641,0.03251107269139793,0.14145259942505106,-0.023254629823904922,-0.003587468613923652,0.14154106623430815,0.021866060472651792,0.028450746989751058,0.03052157059547549,-0.020752839683284185
-0.04907321297152202,-0.0051292276914140615,-0.035244444294449936,0.01269856904580005,0.061472844126546425,-0.028527899709597695,-0.05158241683088696,-0.04844355443026739,-0.017235075566894655,-0.08744892073309936,-0.01690332565878309,-0.04103401837047944,-0.02789477086318508,-0.053184138269845194,0.08034818284302479,-0.0762735049934633,0.01231653696663922,-0.07429825937525796,-0.04271763103225809,-0.0367160610319721
-0.056186006702332585,0.14245400710612746,0.12833331687077365,0.10438732314418964,-0.08833276127557738,-0.06139907458907932,-0.055499778163172316,-0.03977185885850226,0.043012599777906085,0.0377385535388881,-0.002187835544632527,0.07727166758369637,-0.008792157442048617,-0.0014215463213186484,0.011806368774252871,0.0387964511458348,-0.05379552483747077,-0.029228229834536528,0.07572156764788708,-0.044343661203372825
0.08224211546196654,-0.01666590846507241,-0.07485302681297293,0.0003268147455512797,-0.06985645698429344,0.0015843753703936245,-0.01915651424940678,0.026238638723485752,0.020300813056019995,-0.004864088971484973,-0.05190160865198201,0.08807469107452329,-0.053876621826035885,0.03351666883844664,0.03645192284982682,-0.05861189105755261,0.057697559134952676,0.08960944790449754,0.01596270344277361,0.007344972868460049
-0.031133647414086776,-0.010702179572987811,-0.022784117449714914,-0.01261654747428962,0.09176492074605758,-0.0248795418855331,-0.01357149450908742,-0.0030606928937453983,-0.018466634504187975,0.058382270728806515,-0.030589638911462082,0.005019793889962237,-0.04386290098614334,0.00013030174305395914,0.07931684437836382,0.0033260178023724403,-0.005138124909760245,-0.013467964887417562,-0.019065804885338718,-0.0351461105401242
-0.06342487317772384,-0.0323028963702717,0.0432793100083135,-0.05927928807826151,0.02800968535324661,-0.041282800754389115,-0.09457658286730435,-0.056704012335152675,0.07764358091639037,0.0596666300621869,0.03791462779859636,-0.004076151378641635,-0.012196269011051091,0.021610184853689745,-0.07145944181811853,-0.0582702533357102,-0.007989733342074886,-0.035543819280482634,-0.031132388233016946,-0.0013066186281277489
0.037673105929016945,-0.012189937120360109,0.05279206535266367,0.05157454902782649,0.027030452592080964,0.0034627000101650797,0.02742631151447922,0.029303864752795315,-0.005837844102169709,-0.05596671045485754,-0.0693960139976152,-0.08195758081149175,-0.01978858395821935,0.009837159886100209,0.057019436976441344,0.00391605731319026,-0.03092305404745884,-0.03645272796194855,0.034390819115008714,-0.007981350690483266
0.032523213449525544,-0.0800120325095417,-0.0001912219256561647,0.0036427062819332774,-0.016731098418675868,-0.059939903306262504,-0.033913938898790116,0.05518049903491816,0.05797007442908136,0.031800073307379724,-0.060944847245323945,0.04365682399228504,-0.01483209370052443,0.024519556597188023,3.812111987686872e-05,-0.013328300956614449,-0.03711245185206693,-0.0616749991209404,-0.050944986512321364,-0.024274055494978596
-0.01119247863232738,0.05619194605917801,-0.0008743628715998873,-0.05802312229266842,-0.09015299264878436,-0.10676329467890543,-0.048201357504200106,-0.04530373933611928,-0.11449470051008193,0.046861265183763316,0.06820896901839082,-0.015216580412365524,0.0025077356863555094,-0.018540570967478916,0.04814052942918082,0.006106986798079345,-0.0405943484903758,-0.03146382359126863,-0.023605083138095888,0.1126672311946582
0.011555699005829246,0.07436387559144822,0.038762477706308994,-0.04976598803632364,-0.007777355933076156,-0.02197191808172824,0.04871343721628704,-0.0001525845312917307,-0.0011654484789031063,-0.031425658639013844,0.02309104401133258,-0.07263367777597315,-0.08457073281433307,0.008062705200873849,0.060826207628239266,0.01516187783671399,-0.013961135654937774,0.04196070840717302,-0.0501793773603094,-0.030199312604400244
0.05743790498033735,-0.016006593771671063,-0.04729821314409026,-0.0017540178456642763,-0.0017677513066914504,-0.010531235072299229,0.018855517217975317,0.04312293555283356,-0.009476168014029071,0.0007119582751860858,-0.04594013754679031,0.055996215443201026,0.056795231399311516,-0.00818334905886816,-0.1647155583821476,-0.0031664786063066693,0.054348919525736096,-0.04900626479073605,-0.19128276065328478,0.021309543022565502
-0.034409809043696095,0.025810101998714162,0.1093136001850692,0.03161101643732243,-0.029375427047131756,0.012318934593128437,0.027408246431994396,-0.014196956824633487,-0.05046516536698957,0.02982862809473587,-0.008902220460876804,0.0020559155768826638,-0.00819446858379363,-0.037202204389485835,-0.037350532842585216,0.032788596256342395,-0.03276190211423109,-0.1092986461620012,-0.012353399986322863,0.04380728376829751
0.009541628916033022,-0.05555721079483436,0.013143511815468214,-0.066635194825611,-0.13197746766962917,0.0183369601173256,0.049353107477032525,-0.0678277886118986,0.029495200960070113,0.05600294195287622,0.02464839654339798,0.08114114393872203,0.014464204081956217,0.018932847852417736,-0.06430870077058962,0.026193941721472578,-0.0009893559506544978,-0.017842060853736477,-0.0900033153118004,-0.027426894593264445
0.02151710422198072,0.09278877100033803,0.032481517141229196,-0.06966489110954537,0.0031778539607212326,-0.02238649022389096,-0.0904162371511383,-0.08295737356954275,0.015295211800701144,-0.00827264884497892,-0.05428971230857939,-0.011738273276176095,0.011819606274615126,-0.06288554669409724,0.0014069296453613192,0.01940990855464117,0.004710124603820467,-0.08209531227399491,0.06410955641439485,0.03867479172699093
-0.02878930271055322,-0.0071065007413923945,0.06247235701975765,0.05930771975093333,-0.04899710942059523,-0.026839302494244977,0.02198514702137052,0.0026141129027965914,0.08121538449367582,-0.004136102004458096,-0.04688038709479872,0.004576759089896769,0.038574133691133425,-0.048684147581234745,-0.10767130726385822,-0.06504067757019073,-0.006445908355925932,-0.07096010038947387,-0.02196827237764001,0.02150504107506288
0.010367215123665618,0.08762861090012629,0.04260160052960415,0.00949358225546123,-0.02283603944709009,-0.03456748291606713,-0.03258793757961181,-0.04391721513866715,0.08657908229365863,-0.058653368185471934,-0.022232555980175685,-0.08593390563749577,-0.04543961433085191,0.09016789928857756,-0.0007939679747507029,-0.10559423803306386,-0.021440020289869636,-0.018378197477855126,0.023707560804242467,0.026397232062969987
-0.033562058524487744,-0.05215064764287762,0.025894251715263085,-0.07187729389087273,0.08565314371916649,0.02727115195299184,0.009796172675256431,-0.15481499381796274,-0.02774653803204101,-0.023873453435255435,1.80542271229033e-06,0.010045940450249211,-0.003088967899106632,0.02514480206718923,-0.009953269939678662,-0.05071627383176948,-0.013138188047972113,-0.08426101079729398,-0.01696136557771905,-0.044199342273035916
0.13153919414006468,-0.12503735692750503,0.04343536132602145,0.12026863135946791,-0.0038424421809815914,-0.03841007975518382,0.03824855758430398,0.08465194662914913,0.015559723993346802,-0.008839995530071688,-0.06964659182908163,-0.060721338519287425,0.006264201744627261,-0.005262483160430759,-0.02495077907303861,-0.03918079301724769,0.047870985558670066,0.011149522718234198,0.028967364109130922,0.008030081353742736
0.019985811821154508,-0.020173877863300143,-0.01719427699941249,-0.016820786770968616,0.12014102499524587,-0.01537318687735001,0.029250096568017928,-0.05598457992588992,0.051173047691657134,0.01522378601435395,-0.010835596952531485,-0.0007386145045884075,-0.003331628188574827,0.019354625865197175,-0.019708489861012337,0.005442445416826829,0.0783876618280788,-0.05719110542125227,-0.08427953864622732,-0.0037449110431445965
0.05490502588276613,-0.08129619667841616,0.013865175142769838,-0.013947551005403463,0.08574971576599293,0.04785516800391521,0.08752564119948197,0.012288337275395803,0.06281872481843788,0.04608519527211541,0.016215935575272115,-0.08116137921716708,0.04895119622182102,0.00672716366944977,-0.02428291260395534,0.12821461129900286,0.01597084383239689,0.009656512664745471,-0.017503757872255287,-0.09325901708723834
0.047497034186514304,-0.07209174487781633,-0.059367712337550005,0.02221719740750115,0.0834829388195939,0.03718673444023518,-0.07598227907381687,0.09102937813613088,0.030618694344360594,-0.00651052173341702,0.00718433266978381,-0.08205794976583779,-0.07750496740472873,-0.001563294710678562,0.014865086243025662,-0.04956149964883177,0.10518718986376843,-0.0007113095536703594,0.003940496810965975,0.00043942564802269346
0.09813760056585524,0.013009965066144777,0.05456079057342289,-0.019675043681096585,-0.05318405270293548,-0.05784296803089819,0.01448098148729795,0.05459136055333104,0.04694915718756227,-0.0778049569362398,-0.10705982947067427,-0.07582029284956558,0.016562693052052605,-0.026980530199947457,-0.025573473675892026,-0.004851692849809811,-0.09343031245463485,0.0655136300729037,0.04149366339714001,0.03690081138900641
0.004968320045402726,-0.03460360749937801,0.052961586466192784,0.020310620934109198,-0.06931974115921302,0.008842197276341706,0.048386024722749825,-0.03170643391317424,-0.004301218650175493,-0.02944793701229622,0.13221982001155735,-0.06573331738605591,-0.000375447957683102,0.0799284360166537,0.004049808474836434,0.008317944851330876,-0.05623967684044256,0.09905764356401248,0.06224697426742519,-0.04059101699096408
-0.023701702929432307,-0.0015208990939645929,0.015346684174759142,-0.07577781408556013,0.0022841820254167465,0.043989729893942564,0.02269286188746287,-0.06763992814416113,-0.02049389507527242,-0.008375588635525032,-0.0005114512041413678,-0.012495242662260167,-0.012273694098066872,-0.07446808620020913,0.0009297003099891267,0.05029837090297893,-0.01721150935828436,-0.06190830560996615,-0.04738366505025975,0.0232662299617167
-0.009587388577295982,-0.03334906851469019,0.03600894415405231,0.009808725294422399,-0.1081437558071591,-0.030643842973896593,-0.004122999964779443,0.04212357341677151,-0.06729100146423116,-0.06426017572030214,0.012103218747819153,-0.13094614758148293,-0.012240700728858684,-0.001082007847721949,-0.07354987878305032,0.011371882945786092,-0.12062677147417769,0.06843260872518679,0.04239649676674506,-0.009299208354285857
0.048693538059528634,0.057393274749004575,-0.03433855827850532,3.187058038333967e-05,-0.030577221927376205,0.029369722215305562,0.018931202930791233,-0.08439774070369763,0.05987929577383753,0.0604122086949179,0.07676515399428986,0.005552890648598878,0.037103049650234955,0.02165198240456347,0.01233006106734925,0.02431226747649005,-0.04356874439529713,-0.058223249979607004,0.007316978910466516,-0.02113141035090112
-0.020188364738257726,0.13477361577250596,-0.05017038649625389,0.06858826287415092,-0.024725834480777725,-0.026533371081079914,0.03285865291222623,-0.034570180299772886,-0.042574769421447306,0.05793956434563754,-0.007152452556605279,-0.04472705755168534,-0.0654127388339808,0.056304600032258255,0.03159333252433466,-0.008056490876720945,0.060961866039749436,-0.022434889305969104,0.041214520486673845,-0.024958421119479546
0.04349448258176847,-0.10359213523781362,-0.05559591618463106,-0.029606243594603086,0.04342602817885207,-0.0185516716801371,-0.04771674803607502,0.009242767091523798,0.010569049482877194,-0.03731524553806644,0.02934673110626766,-0.0044050467007112305,-0.06281876117915544,0.06397425245902891,0.03603566835733543,0.004154629713510433,0.017603761528714065,0.1707619204999231,0.00920160697120923,-0.019463177404478966
-0.011363531578173519,0.03330123068394056,-0.07659432173559812,0.0073228405915628705,0.07473109574147721,0.05114425749322687,0.06850943634763813,0.0061016921983412025,0.0034179597674965233,0.03887340513114024,0.07646506613521402,0.03974546194860155,0.028780216250130504,0.024658863412607545,0.02310065070777008,0.007089972526657091,-0.011305966550022948,-0.029275341806250684,0.00867718074637483,0.014617459370374173
0.05057417377254175,0.0062432584822619845,0.0033385424016926326,-0.022204896518617116,0.009126428307437836,-0.004502338143137565,0.00299032609330504,-0.07778464612356067,-0.044301947821993946,-0.019937798148521264,-0.019419475369159996,0.08527023352920317,0.0641730323851912,-0.01512275064882237,0.05518791786081544,-0.022341778983099792,0.010858087452742535,-0.029940000163150328,-0.03802979623377168,-0.0228041546752326
-0.1014914508602408,-0.061211644367190114,0.014242252553024151,0.01475076342877964,0.04872071511604115,0.08661151072257402,0.04450620283408322,0.10994950285647208,-0.023160692288466306,0.056113052141219456,-0.07201268632737062,-0.04493912666045089,-0.006955674497888825,0.04089593769470019,0.02273427852093463,-0.05705865810607243,-0.01109530588828205,0.0938220394608707,-0.08662413600590503,-0.06451424152778942
0.01687673198386461,-0.03889180500846883,-0.018117235799702917,-0.004308187612283779,-0.053823058198971756,-0.0797010192135611,-0.040347881390430704,0.02011364893808555,-0.05073594953534775,0.06453207586905212,0.0685071396945296,-0.01845869105628754,-0.006168154625057079,0.034857008094076714,-0.05499210770455837,0.006703264907677564,-0.03694311999117195,0.003470761732991765,-0.06009238127073343,0.06410449950233932
-0.05915163594691443,-0.01814412387294217,-0.061089044918679766,-0.11926153822765384,0.07182425885320809,0.04674386896683497,0.011850121486359926,-0.09620739243273843,0.04380968467395872,0.010647899923832053,0.06324922882136448,-0.043212125274562585,-0.0029492113649864406,-0.020648833817257697,-0.027622193866145242,-0.00933636251060234,0.07473891118716817,0.06194029386728416,0.005993809857843714,-0.03873378591993476
-0.008048559211467762,-0.07362471998533768,-0.022097653852679047,-0.07617309263765232,0.028040058262906023,0.00017727131460650383,0.031036520359553697,0.00823484840028061,0.04971690659506319,0.009452952203839224,0.03185981654335974,0.1065423314769074,0.07419158412572997,-0.06507201512143657,-0.06010521720507958,0.1627222242710274,0.01199401895511838,-0.07351181426334251,-0.05896106107599162,-0.0318167370319936
0.02275004642890217,-0.032577392351370284,-0.058008912069262356,-0.06010290391739697,0.005477949663774741,-0.042163041905420494,-0.042294946962778614,-0.02410910118526155,0.01706811036185057,-0.06511928385203701,0.056450992103035315,-0.03567248467719597,-0.029051928831644945,-0.060318323033687934,-0.04508431841403914,0.04055550458907789,0.04828460851944497,-0.02026320224292105,-0.025165717043439232,-0.019427119908716817
0.08084919116618904,0.03660467150259646,-0.06769887575934386,-0.08668204605803291,-0.045319326007451505,0.08413584720450801,-0.052251325799698406,-0.0310147680734144,0.03050124060739342,0.003634903860131495,-0.004057995344964237,0.0656325580686994,0.033149634224856145,-0.05570651932424406,0.022317172187529273,-0.020545798592322296,0.03679042974328266,-0.009399672909053714,0.0706411922130425,0.1047577520436335
0.03551125460439758,0.01589216889130939,-0.045464525862892416,0.025350193546863065,-0.048148016220596994,-0.06560188225215875,0.00837486328688738,0.07145607653520902,0.05455432739224623,-0.01088646110951306,-0.05948555546191336,-0.053323082420840856,-0.0771491337374784,0.01086597188700334,0.023521049704574182,-0.016582883823211606,0.08545409791407542,0.02849448390588665,0.03459156037801536,0.011097321881511595
0.022389225893440303,-0.05493588685583546,-0.015418547866900766,0.06253420881923144,0.05754469717470571,0.0003965766858478677,0.002928085262209059,0.023974362973866886,-0.003543785402074934,-0.038617806500295684,0.03060630746910202,-0.0012492302306630375,0.03285474572874337,0.02583251812613027,-0.0802023596907186,-0.029584039474795362,-0.03989864252034785,0.021448818953300045,-0.12318313953262142,0.08433791411440161
-0.01104010729101463,0.0279460657474487,0.02629890499483021,0.018901551790623805,-0.06711058935105813,0.009948645634128278,-0.035234051717802056,-0.028561267552667097,0.020945621091521184,0.042904187825108984,0.07376111590380376,0.0984961967282846,0.003586303236793128,-0.013904617534964234,-0.07028013628192516,-0.06466854479706217,-0.003355228499974452,0.025616672246493763,-0.0014536569734165956,-0.04776055618585796
0.01941446012661636,-0.025465845015537242,-0.029304070267957078,-0.0037822318948991436,0.029866557690490743,-0.038647852063487476,-0.019041876096133524,0.019205818339603824,0.02697040843102004,0.0012255608649335758,-0.0381428814185411,0.13097514229190138,0.09454611780386545,-0.015295914415223984,-0.024708502820966247,0.02569806997427693,-0.0529794836059551,0.03688366063624784,-0.025301476334897707,0.025339846022685242
-0.019972141240699234,0.011484126651619948,-0.10273113882097762,0.027026704717958525,0.04877969430513684,-0.01815392963414571,0.019182665526799845,-0.032645407865202467,0.09129534404804514,0.03175369805664557,0.03758049490979191,0.04341279827858837,0.015066347387480734,0.04506732740370146,-0.0532824334360181,0.05631021511652959,0.09865911007855506,-0.04184183500565734,-0.07591686154005882,0.029603464419547625
-0.03395608430407172,-0.05603313429389843,0.014916985792533534,-0.07488102918130529,0.03652897702973452,0.06316764136323831,0.017160905660659125,-0.0019700002037952202,-0.015559850848301936,-0.03696200487320494,-0.007470439267016822,0.07439002177129186,0.0818515098110915,-0.07083665194032863,0.03415989004102511,0.045507948381355356,0.07977977484819417,-0.02436156203674894,-0.02399609671346474,-0.05535231428574845
0.10798101910817981,0.0026252700549119724,-0.08886091335411207,-0.07421421495744925,-0.057197140666825706,0.12688036073906836,0.008127125715010487,-0.15744672055207148,-0.04527322002511355,-0.07590552396430296,-0.0028238856991969147,-0.002523016199843993,0.02130093933689468,0.02409432710027621,0.07628817840140212,0.04120560517742849,-0.055802426317162535,0.06375380590645131,0.08196334553706747,0.033608082179692855
-0.04453898390379726,-0.031623416308858766,-0.02554509051542667,0.03221415866992848,0.0740192283608152,-0.012653124772167982,-0.02563969248724979,-0.020565074140140645,0.07674129973447782,0.08027350372266065,0.03489759436749887,-0.012387281606891112,-0.04192080245445915,0.020688024784528074,-0.008170880077665022,0.032873108786722234,-0.014825445525356537,-0.036903413641624784,-0.06742347542991681,-0.002930257261958118
0.0629263477716334,-0.027110162064915812,-0.10275778281947648,-0.02018977297006584,0.03799157562370774,0.11124366144055226,0.022793094134387328,-0.10929964277614022,-0.0024732587086171453,-0.00017731050358537332,0.01185397068073492,0.07340896183177255,-0.042340490987140184,-0.049514191862296594,0.0621462060614775,0.07433332926692322,0.07467484097654542,0.05462532155487638,0.06298256334428393,-0.1440220479991393
0.017993734372002895,-0.044778180494485176,-0.049636900085030036,0.07657679911762669,-0.05172616159365537,-0.0022876635119831613,-0.018199189255692708,0.03335220041692922,0.06290937870304761,-0.025815299772875108,-0.0928462361532506,0.10970726716016374,0.008879161768414148,-0.03699173900755086,-0.018500299926283343,0.00839343128789123,0.016477742492131388,0.03566992757453817,0.03430325217828067,-0.04123860198017048
0.006822628534597275,0.06592207546649329,0.03974924949100754,-0.05168132401125219,-0.028537875026312724,-0.030806194175664544,0.009581747582348457,0.04556778688408163,0.0428026674621558,0.005103092338685242,-0.08855718649131492,-0.05211774852038125,0.09530402344003963,0.05145108762230197,-0.0015592363835413567,-0.06358031586977907,0.05950585658072219,-0.03244981260528242,-0.052018147060889926,-0.017552279269031832
-0.11068332454036345,0.0742438891504631,0.08122562744555575,0.07425818093298399,-0.005277710967883754,-0.11269461024586866,-0.07445213135505149,0.23247344378727375,-0.017580076591227657,0.03181047006188976,0.011046423951430014,-0.026592772142769273,0.0276402587960475,0.008768361359985374,0.061813380267898024,0.060699275646494744,-0.07895766137441615,0.10816489360654849,-0.013499296003823802,0.08667444525579208
-0.03132430308753269,0.010132114075302994,0.025563351609347366,0.004980428171902613,-0.04630068775794166,0.0004307450757461913,0.09888452975193658,0.03594172329396918,-0.054862853526699916,-0.10223794202327582,-0.04773408974111206,-0.006077835632408618,0.06500786612124083,0.004850965162409279,0.005381805874046948,-0.06804223014415309,0.0014427515722463407,0.05830615632783308,-0.04061737644535695,0.008697513225127415
-0.011951055551128251,-0.050512189521845025,-0.011299890259668514,0.03994812995959758,-0.03955870646551526,-0.0061396146192180855,0.023548152362243426,-0.04312719783750374,-0.013754329614846125,0.01284638712277729,0.016293836086688086,-0.0897839244682464,0.014989482026102304,-0.01746129527162709,-0.04329886143544528,0.05098729658000228,0.08983181487634308,0.021148847481640396,0.01988080827432442,-0.04677199531603956
-0.0875198309127576,0.017815001979429323,-0.03647860785301039,-0.02058179326171852,-0.01538267025024606,-0.07206495080501533,-0.024047900419226356,-0.0060476461328369995,0.007724307921261104,-0.04423067793227172,-0.002995551476948323,-0.03946839994400812,-0.06405324729890612,-0.041485156207368507,0.022499651806017967,-0.0059369904285956395,0.050199325770823026,0.06781589694217133,-0.04800660142677666,-0.0822870483422451
0.05769076525977583,0.0731008929867045,0.06849793551365926,-0.021806689149243937,-0.03529209014277164,-0.006041056279219005,0.03599082213898657,-0.03876259898751238,-0.06352771354967472,0.0429511945611762,-0.05419253212645255,0.03133433138183849,-0.060567725968664325,-0.03409640294661827,0.03372369163415278,-0.06593895968874348,-0.008333548233291674,-0.014616904361130337,0.0178203193365756,0.02088807159565765
0.055579549883309834,-0.006483110102271677,0.03797115769660191,-0.03349594815474567,-0.04200747983288154,0.03332583648456128,0.02280567952103028,-0.006936912459261583,0.03236142611375256,0.009220453665875828,-0.05412496283382921,0.033836103875967374,-0.047347753771176976,-0.05574658669908372,-0.02049521423097029,-0.007474043563836561,-0.004197135131020747,0.05832247424856489,0.07021018444849318,-0.07351822675137873
0.0807572032240308,-0.07302575815521624,-0.05107148050488962,0.01295633749274394,0.03070117555388082,-0.017142196935782478,0.07048034563027933,-0.062792067914552,-0.011107021426266671,-0.03782577855890136,-0.023924834778707386,-0.05473178233508871,-0.09274240537890431,0.006580940091275722,-0.018903083346200018,-0.0975628895402238,-0.029452093728181063,-0.10096307010189519,0.03587653008969293,0.034658442041516975
0.007590138239659817,-0.0007516298555780754,0.01656607118814232,0.028907311917493683,-0.005494084354186954,-0.0701684532889175,-0.09810221395759422,0.027778635249199272,-0.004034085895660936,-0.03578807557943373,-0.04348477384044901,0.027887690578025644,-0.0013773576526920947,-0.00699087995396654,0.05057999633525287,-0.019435658924828604,0.0039118016349581125,0.01998383719969859,0.020401897443648297,0.04194265153252708
0.042487952524157505,-0.06911722120835749,0.04173826173799242,0.013942521400860698,-0.017552497390719655,-0.07403399780200544,0.002300504911049999,-0.04454651786753948,0.04645424539643989,-0.02592706939969926,-0.01762715723798409,-0.007368421556346075,-0.08152303092768558,-0.004847684953758247,-0.04967661051813702,-0.013059399127112176,0.022406799870367335,-0.00496318377887933,0.08253502309096032,0.010850327448529349
0.15064722024248584,-0.06200967656701992,-0.028812612848788346,0.05617439160486128,-0.024845065802712674,-0.0055412288133153,-0.0447255159998207,-0.05365306949858291,0.0027644065991673295,-0.062448430209282715,0.04725616342590369,-0.06626616999296563,-0.04489770600651777,0.09306248769328807,-0.061272713555969215,-0.03677660664491526,0.10441454268065897,-0.027935143510953428,-0.01656099482210198,-0.0009687657185652531
0.0529183063936379,-0.007044880826695075,0.010061793845682218,0.05127414508859328,-0.02298899956071124,-0.0018869030342957725,0.04419040796760358,0.049281931035505024,0.005675075175242136,0.09077163496820304,-0.05149949558526038,-0.003547647473561684,0.051834268301044276,-0.03316852283055612,0.03535177804414039,-0.0178189201485546,0.025140584756607194,0.03869560814007745,0.04750918413254486,0.06040478708989498
-0.016410076475119946,-0.06708713465627529,-0.10307128802734183,-0.019417039171821276,0.05477100403848237,0.05514190106747284,-0.004568948238290129,0.00014635564261406431,-0.012076444909176602,-0.03474256260218438,0.0006486611147429083,0.09677865978040186,0.0175623544705589,0.09661282895464744,0.037723439065867496,0.02252560202585628,-0.03770581467263735,0.07279829977200485,-0.007568408619452347,-0.0006994835383052022
0.024831073391156068,-0.04764429432524434,-0.09465149294720555,-0.009368121548985411,0.009105606085486433,-0.09873239589331122,0.026251810748250386,0.030840287897796484,0.05863306516589019,-0.0707053766649488,0.02494671237590256,-0.03153513572316893,-0.10263694912113343,0.04829990016303168,0.018063064576350346,-0.03699153152348843,-0.007646567436998762,0.02338093897288301,0.021616899171217962,0.018849909900248735
