feature_0,target
-0.9093874547947389,3.2389056281619695
-0.23458713337514692,-38.598637639968416
0.010233061019587049,2.2010166168633827
-1.0577109289559004,-2.6734892132079224
-0.5893647569442115,9.117375545656614
0.7384665799954104,7.5427617586315545
0.1713682811899705,32.03540531873271
0.06428001909546277,7.408065766780608
0.3577873603482833,10.644659157048665
-0.6451197546051243,-2.514479206452867
0.44381942814622843,-31.644888761871222
0.8128621188389601,50.64358845043725
0.7910319470430469,-12.307626367857935
0.26105527217988933,13.611830832633064
-1.6074832345612275,-30.38922406526567
-0.3092123758512146,10.949228101473755
0.11092258970986608,16.469522587128274
1.5230298564080254,18.54330537090048
-0.22577630048653566,-15.303142476243249
-0.03582603910995154,19.641589917629723
-0.2234627853258509,-1.9379684638750732
-0.6533292325737119,-16.63826470281366
0.25755039072276437,9.561040800584694
1.356240028570823,74.57241348108316
0.19686123586912352,-3.995467160085676
-0.4694743859349521,-21.399107832459997
-1.913280244657798,-34.9782578454987
1.5499344050175394,51.77589528497994
-1.2002964070557762,-69.25737217912291
0.3853173797288368,-2.500757116453535
0.11351734525124804,13.389143921458633
0.6565536086338297,6.109807187408062
1.4535340771573169,22.903848541147802
0.6256673477650062,-3.5792703590591586
0.33126343140356396,18.815321782992136
0.6339190223180112,-14.34140414867635
-1.377669367957091,-48.01723719026354
0.18645431476942764,-2.8905464556981686
-0.7303666317171367,-51.08467474306859
-1.4247481862134568,-64.11603395631609
2.1221561970126332,47.961820540915745
-0.47193186578943347,-24.601250270461705
0.00511345664246089,-6.116257008476974
-0.6769220003059587,-48.003740151482134
0.2088635950047554,17.072859526577815
-0.23415337472333597,-19.987989259246763
-1.4123037013352915,-18.527305423758943
1.1428228145150205,23.558547866211182
-0.5034756541161992,-7.585742949593479
0.35701548596504734,1.5209121495594307
-0.4606387709597875,-26.638457910144638
-1.867265192591748,-20.27109093824297
-0.13826430117118466,-18.102090466818222
0.3571125715117464,7.4258202677663
0.5137859509122088,6.221515329512712
-1.2208436499710222,-30.355557149047755
0.5868570938002703,20.554087344508286
-0.026513875449216878,22.317120775616242
-1.236950710878082,-43.8199559172407
-0.8084936028931876,-16.89276428339791
0.25049285034587654,-21.617012986703728
1.5646436558140062,7.925733969470642
1.5792128155073915,75.59645665886217
-1.0777447779293061,-85.21522566761898
1.307142754282428,46.61941029783837
1.053802052034903,24.950993784361785
-0.7198442083947086,-20.393351943059137
0.7519330326867741,14.360938375118069
0.8271832490360238,-25.80551372926763
0.21645858958197486,22.059606870786705
-0.05952535606180008,17.27351791782372
-1.4635149481321186,-35.22921547818313
0.822544912103189,14.532542132521373
-0.3345012358409484,-30.086672688183462
-0.9378250399151228,-38.96976703300101
0.06980208499001891,-15.527474154419433
0.29612027706457605,38.67628203583838
-0.6002168771587947,-5.54945755056367
-0.7537361643574896,-41.01668261054088
0.6116762888408679,0.36864779716892215
1.5380365664659692,16.276789451868297
-0.07201012158033385,-4.24957309866193
-0.8392175232226385,-22.275782255267153
0.812525822394198,46.924268270477654
-0.07282891265687277,11.018658101505064
-0.7020530938773524,-21.97289770718335
-0.9194242342338032,-26.054924884860593
-1.0708924980611123,-45.66737020510491
0.714000494092092,38.34856486411809
0.9154021177020741,32.63594847087639
-1.4018510627922809,-42.27860295116232
0.787084603742452,33.78859501039294
-1.4358621511794394,-24.034177293020846
0.5425600435859647,20.53453011815302
-0.7076694656187807,0.7396930158562078
-1.5506634310661327,-44.028434970967965
-0.3427145165267695,11.543202063948419
-0.44004448669698376,-44.01581460666492
1.8657745111447566,62.913071490325756
0.7674347291529088,12.853955071816152
0.09965136508764122,22.441460550465635
0.06856297480602733,17.861821523290047
0.6862601903745135,38.015152754264925
0.7589692204932674,26.8771040324322
0.4127809269364983,5.427363937068424
-0.661786464768388,-30.70403985037052
0.06023020994102644,22.230297082701306
-1.245738778711988,-3.493376739678091
0.27669079933001905,38.27938533622167
-0.19236096478112252,-25.8329091933879
-0.29900735046586746,10.97743537183224
0.28099186773503265,38.12036838045877
0.3142473325952739,-3.399032445149434
-0.9080240755212109,12.63693459439137
1.8967929826539474,9.65351868706638
0.1846338585323042,-0.6065330232859152
-0.2916937497932768,27.181858126867528
-0.0771017094141042,-21.619905720393827
-1.6127158711896517,-60.71886145554995
-0.7925207384327007,-0.22524267520743635
0.4738329209117875,37.45642798347347
1.8522781845089378,68.31690963263856
-0.18565897666381712,2.8883086882579834
0.570890510693167,-33.954104316408085
0.4824724152431853,6.591605237598387
1.4027943109360992,57.28492059395538
0.9178619470547761,28.161469395965703
-0.3152692446403456,-4.145194970506988
0.5883172064845765,0.2525504015043758
0.13074057728609134,4.008404656139481
0.36139560550841393,7.0381263477893325
0.045571839903813784,-21.497551132941638
-1.237815498826849,-33.26957909032094
-0.846793718068405,-41.36199282285094
0.852433334796224,39.24658901518585
0.08187413938632256,6.459203493829225
-0.5017570435845365,-36.098200703533884
-1.168678037619532,-15.404257711747523
-0.6929095952606542,-30.59536161992967
-0.11473644146689901,12.196798663279765
-0.16128571166600914,-21.10667625347245
-0.5182702182736474,-20.261435728468804
-0.21967188783751193,7.8093523680299155
-0.4749453111609562,-10.000514094995168
0.3436182895684614,35.113988262230734
0.9540017634932023,34.711213339570634
2.463242112485286,72.793706283606
-0.7143514180263678,-19.30449805003875
-1.0243876413342898,-2.870224393858532
0.29698467323318606,-2.804515327122063
2.1439440893253257,116.14218395474573
-3.2412673400690726,-96.41739690606187
0.19905969557347003,8.918059218135339
0.01300189187790702,-15.843418637743989
-0.9746816702273214,-42.2176362707179
0.32875110965968446,7.543647732888911
0.1537251059455279,-21.85740634535539
2.720169166589619,75.76235727460426
0.058208718445999896,-36.63386450268302
-0.926930471578083,-31.546710309035184
0.3464482094969757,5.940380790091542
1.4412732890661155,35.86531628341692
-0.2646568332379561,-11.202340135242427
-1.2608839543350452,-37.9583050996023
0.17457781283183896,45.87167630485089
0.47323762457354485,34.45355704805431
0.30729952087660933,28.13805785258266
-0.5662977296027719,10.717359005620805
-1.0128311203344238,-33.98614845681452
-1.9520877995225019,-46.979213642412994
-2.6197451040897444,-112.13999940905677
0.5132674331133561,20.050376810702925
-0.5443827245251827,0.06009168779590546
0.8657551941701215,73.0942511819642
-1.1063349740060282,-39.84131518361521
0.23225369716100355,-39.10569258012503
-0.03471176970524331,28.80191156448839
0.5607845263682344,18.363371990629872
-0.7832532923362371,0.36310294404850296
0.5219415656168976,-1.5894248291737494
1.030999522495951,22.2137262322133
0.4967141530112327,25.04379659276564
-0.8571575564162826,-37.26227342727349
-0.07444591576616721,28.925624891380373
-1.4153707420504142,-67.29015053724929
1.2669111491866227,46.60093750394274
1.6324113039316352,67.07150324992611
0.651391251305798,16.673308663955275
-0.600638689918805,-58.740442590709556
0.324083969394795,18.99401805455544
0.9686449905328892,9.293261214534706
0.4040508568145384,5.318342361257305
-0.9905363251306883,-37.67083882831362
-1.0623037137261049,-35.58833951518708
-0.8895144296255233,-24.51497100418787
-0.15178509503558332,-26.108673185974997
-1.9187712152990415,-50.716523898752975
3.852731490654721,97.75696393324479
-0.8022772692216189,8.200427267504224
0.22745993460412942,-15.609881553624943
-0.23681860674000887,-17.330709497293164
0.06752820468792384,26.002987270138114
-1.142970297830623,-13.410022379826358
0.4735924306351816,-19.936920049180202
-1.9596701238797756,-37.81864074830958
1.0324652605511468,40.88566021463937
-0.46341769281246226,-12.827050909969874
-1.3204566130842763,-46.754868606389934
0.36163602504763415,-18.85760300637764
1.586016816145352,64.04959764243767
0.6621306745210467,43.62091528212392
-0.4930009346588328,2.6784429033295183
