feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,cluster
2.6470962253920827,-7.124834238821829,-8.187468564932548,10.912864785126896,10.12814168393545,6.1198584549984485,-4.090875087585881,-8.403230854052193,4.865301442695282,-1.824263571159276,3
-9.80175298501416,10.888923180089838,6.797520273210547,-6.090303757552516,-6.976903319398927,-6.634379489419452,-4.303331959350475,0.665544855020245,-1.2005256461078206,-4.172371175885747,1
-1.0622197386990173,9.210840904709896,5.671723375696736,0.48760931090376003,-6.612576925282012,-5.99047879765251,-8.756043767360586,8.389003290564055,1.5050117847638034,5.570798996106489,0
1.7080801863835746,-8.266680429719415,-2.934023962200312,-2.931617534495998,-0.526095347302401,5.1331678614465925,-7.827127657381323,0.5547461266636546,-0.06396359817892705,-9.139625791685514,2
2.0564383235867636,-6.169907554230051,-9.562851100884176,10.257175676724417,10.354365325550038,6.751491265341109,-4.037241863396027,-7.46670043457719,2.9777679622557884,-0.341394466187261,3
-10.053620570864004,9.29224868893575,9.29319616302547,-7.25618811482963,-6.109760994363414,-5.86421663116589,-2.8293688158698984,0.5931117861156527,-1.0530490876535827,-4.567065763460953,1
-9.468729745669798,8.42512810235833,7.8454243176729275,-5.911747359461447,-6.3908051953679195,-7.2651777620045195,-4.358437392000756,-0.38967408138214366,-1.5340456870811081,-2.463708715896818,1
-4.115643943310323,9.217749764065545,3.883528090943798,0.5509159743430578,-7.526200075393796,-7.961657596890341,-7.151186121563446,8.205162672448154,2.0143275935475584,5.641395694810935,0
3.4469600998101626,-7.696674343056621,-9.064474077279675,8.826411524834144,7.916851459298702,6.759296204087621,-4.631714948275196,-8.241948071049345,3.2327111583312598,-1.9862886309276475,3
3.7407360162094503,-6.015446305360168,-7.299373495148616,7.635582996581551,7.9468165060757485,6.018977652561924,-3.4049401896373928,-6.250196896945358,4.390739444058269,-1.4396314020200065,3
-2.004210344072293,9.880041322368443,3.439582429172325,1.6386684480997835,-7.354572502312227,-7.533438825849658,-7.072873516354914,7.728504626459658,0.7614162805291305,5.079313502975685,0
-9.132422342002343,11.56319938814097,6.005334585628293,-4.82537765835324,-6.306487530960903,-6.063317524068067,-2.386686714396714,1.0029643889343811,-0.8228035481080522,-3.102909858729359,1
-3.4761737661819634,8.966574772056342,4.636276297137533,0.8148049947481892,-5.3762288893841195,-6.002747302700275,-9.059291930465674,7.350408754493234,2.2306830428117284,2.1197166874966182,0
2.329591754839242,-5.36030274195712,-8.095873455345576,8.127175466319622,11.797830578170078,6.432722273307201,-2.632333878533572,-8.198272153449551,4.218019774948587,-0.35748162068956835,3
2.3970761203003774,-6.708340050791618,-3.039708213393176,-1.2242639042332397,-1.2383689614483662,4.377471541778235,-6.419989517956082,0.5449692748551187,0.8845324510302389,-10.028142660495089,2
-8.954533233151853,9.811996140691384,6.463565157130727,-5.883038486167903,-6.319689183878878,-6.478911804559813,-2.951276024014336,2.7056516342361085,-1.9185914121655188,-5.545220175618239,1
2.4716827639614505,-6.395465582648296,-9.969029229006441,9.264666599368375,8.480685743996736,5.529664235800727,-4.723100244848708,-9.112792651771546,5.8094319332600985,0.13438893678043007,3
-7.574922866557328,9.534732374322623,6.283531264696327,-5.568537480569568,-7.710626945387684,-7.303523841441975,-2.71474123286482,-0.16176564632663848,-2.408010609839625,-3.6387644435118753,1
1.9718037530126102,-6.1936977451582464,-8.006112384476598,9.712348290525997,8.32683685282336,5.883791864400425,-2.712961754655649,-7.15191053229845,2.3118010787620733,-0.8454702248557714,3
-2.5862993324668544,9.355438103014965,4.916569635558121,2.8003529329767556,-6.866625299273363,-5.42657551611863,-9.102984589873966,10.043692082088322,2.6479675826291817,3.304293999504626,0
2.8342861127009744,-8.158470791183364,-3.693900737196514,-4.039900940586412,-0.03042610299261239,4.470995913091764,-5.454224419153283,0.9103197019182334,1.151519558811275,-8.488965178515318,2
2.213505743573352,-7.384477044861999,-3.931799107254695,-3.0422900629595246,-1.0100729113309483,6.529566399301779,-6.443288594071023,-1.3218883324664468,3.5978752814462704,-7.689537666909558,2
-0.38704142604011693,10.046751388749469,3.120508870274088,1.4889356110744807,-5.612716041964648,-7.587779058894728,-8.394508328489781,8.09815696892804,1.0953697632860928,4.101926199859109,0
-1.0580540152577085,9.973556954283529,6.793061293739658,1.2058221210526825,-6.007306554430592,-6.696767587537595,-6.648524823418338,6.5152246301435515,1.1825783926833995,3.5620589104768867,0
2.3463787695820573,-6.688362727493476,-8.262992750794364,6.445464659846981,9.994710151553818,6.294124865991188,-4.130199513310852,-5.999695524152764,3.0097265114525853,-1.600026114273004,3
3.1324133252101896,-7.841700516124495,-3.9039417912576555,-1.85241912151371,-0.9122128803629935,6.158260140001407,-6.522954000720377,0.08822218484413538,1.6424319463605095,-9.817570092140285,2
-0.6271731265777165,10.359706174353299,6.233065462867499,1.4619540075095467,-7.869232011409851,-7.005896513375594,-8.782602844347316,8.417714433969651,0.3298356051493563,5.691001875381523,0
-9.046847385879163,10.157352203542533,6.0723424152817165,-8.344260078579387,-6.9097451041104705,-5.940105797528777,-5.394066709583374,0.6784885524239129,-1.3764094763306807,-3.596125696438073,1
1.114513088203176,-8.127625607973426,-3.1394455624521345,-2.401267823300518,-0.3271240404197573,6.04410844426077,-5.615828435904661,-1.0417833600388504,2.895609083862298,-7.901401753172271,2
-2.2598139393419947,10.591739407961796,4.544583303841149,2.2521912097110715,-6.271730681434731,-6.693500470119589,-9.284761371186539,7.517612908397011,3.095931984723948,3.1349362565098486,0
-3.134016200748429,9.040377178409155,5.157537856697225,1.2474258707872665,-6.692860426674192,-7.635492525629269,-9.449845559627958,5.916861818650481,1.0990669887532714,2.8097669503045752,0
0.1324091736401285,-6.444453780294788,-7.905792452075732,8.855653612945389,8.854792275308698,6.008584730183315,-4.27830737893337,-9.394604831812488,2.9699798532527057,-0.6756702201941586,3
-11.093030488114954,10.158253006929488,6.731292568942939,-7.210769285899407,-6.672709732907851,-7.084066208521907,-3.595980630390065,1.8355790786679018,-3.2362720968034298,-4.060391116891744,1
0.17540926681162894,-5.83841807174686,-10.76405118655073,9.006168326249824,7.23482884163499,5.8476491577925795,-2.264346460728053,-7.685909828436527,2.8211669252782032,-1.228153614147057,3
-1.3506020440453461,8.19360380984661,5.6032549654724235,2.3859506108772304,-6.05756703115678,-4.9833166106219995,-9.08371587263888,6.569786751141214,1.1327858052386524,3.3456412709554706,0
2.90991913041441,-6.618308653217785,-4.511147740236661,-3.246364907023067,-0.7767440203972938,7.2525393793554604,-7.245631432486706,-1.1828364974802075,2.0130522184773665,-9.020104043744027,2
2.497500157781146,-7.7489646431519015,-5.165661713371845,-4.635388825798745,-0.5289502683595868,4.1387164564982175,-5.911180157391498,0.02124055218998344,2.5274341526790454,-9.37303724508991,2
-7.927050899536081,8.941100786653614,6.0466407556466555,-5.284443530359453,-7.361886095046279,-6.030117903111858,-3.1490748624245555,1.7220618565290648,-1.461253703637638,-4.379090946216127,1
-9.294752181917321,8.041615238616481,7.115282798441962,-5.788859268731961,-7.978632471763497,-5.1671704484741525,-4.649746717607295,-0.31512380436962373,-1.1605304299267423,-3.026779846610446,1
-1.6837812740647204,9.82779576419896,5.9453576433824304,1.9941735255734911,-6.197674219856307,-7.190376349869402,-8.514161404147568,7.193379861131018,2.119296199856894,4.756608581357822,0
-5.750464963121823,7.989898486864032,4.387310684834941,0.7253865019758825,-5.247215887219635,-8.310250971236579,-9.278372243332994,7.454263492784794,3.4635735239302914,2.7255894047414695,0
-2.5419508932687487,8.470861357064557,3.927033053550937,2.079599911632629,-7.134604408572125,-5.376116604693258,-11.489297565029023,8.415029767421165,3.268385427361805,2.0880613235127594,0
1.0472272094983972,-6.9203067505817275,-9.479167269411873,10.308285649105706,8.115852015064876,7.061644651718332,-3.0147707464238174,-6.216937518156234,3.27497393761364,-0.48462796562781096,3
-9.151750309926284,10.302131884326082,4.285920380466598,-6.762948491144415,-5.74434639485279,-4.2744143332196245,-3.8943614331338376,-0.2328743085843772,-1.5439960682625253,-2.8005407768909762,1
-10.306717379653149,10.293121420184328,6.353903137716408,-4.5054757137607435,-7.036991280101856,-6.052915640707521,-4.750502194069003,2.6402777604181455,-2.548698046187198,-3.8655964858121337,1
0.17267178865395616,-6.5425826241938,-6.801201123548433,8.02981802779768,8.478317615999606,6.931976743902081,-5.450526131742233,-8.679312749757361,4.28110166782489,-1.8312359728973762,3
1.1609392454767526,-6.624525136260406,-9.509969003923255,7.863664294904673,9.571301809346576,6.380686738186881,-3.124850881584014,-8.477683289447421,4.092713377079893,-0.6461525529343098,3
3.1869846890750226,-8.012492451515843,-9.669092400674053,8.580152979574946,10.550294419003185,6.547714598370117,-4.875770375042832,-8.356865425257226,3.070337386146843,-1.906739117441508,3
-10.02469600461052,9.288587239314055,6.5604898568031,-6.123228816316605,-6.62229671852509,-4.733262632426607,-3.3542356928680066,0.1996483146155969,-0.6641452226469495,-4.509236685795171,1
1.2462826630350003,-5.416760680986725,-8.033551316602631,10.918928181530415,8.434317584311449,5.789939063311004,-3.6762786940070145,-7.400068182146551,3.468992892695505,-2.0699112156616737,3
-12.012550374356893,10.282242439600935,7.385696713100869,-6.03454534355269,-6.296509938633116,-5.815970585227224,-5.477700997695788,-0.03392404470153754,-0.5668349475358581,-5.42970661920841,1
-8.669081179508748,8.730052957700892,8.522150592225982,-4.673169720719828,-6.810822551516739,-5.0508934411962105,-3.8472996302818423,1.3479023077669767,-0.8763668098632105,-5.0217738510300345,1
-4.043311793788373,10.291962950096831,4.972192848207693,1.2246831473841784,-5.328475215628747,-6.764434958983088,-7.659030572572184,7.391041396908812,4.083048159746163,5.916792398364113,0
-10.466292700840512,8.571316689200026,6.422373924106909,-5.385852279618299,-5.449916029624738,-7.135088753611669,-2.422466571849724,0.2240050316021885,-1.3824669215061214,-4.922628875186985,1
2.367522013433385,-7.615270209894447,-7.598146741871805,10.0390817099398,9.84464686031313,6.5296080235762375,-2.1465364916652128,-8.046871392484096,2.502786404822336,-0.7474762123756662,3
-3.9572115234689944,6.81548017157824,5.079893286281433,1.4711154595881208,-7.900860008281983,-6.171753145976593,-8.594527042864812,6.759444284761975,0.7419958361932812,5.033908884201054,0
2.498458651832318,-6.502819826839773,-8.34329919173118,9.169288141260756,9.818881650797113,7.615252661721028,-3.3396214114039404,-9.096213218782262,5.04722338295559,0.4436644382803143,3
0.7191841477667804,-7.567151987765772,-3.266723865775851,-2.0975581180195997,-0.37793459427807086,5.753292915041233,-5.999461198204629,-0.3756323712012145,2.5471197974433846,-8.650018801210654,2
-2.6248459054409907,8.713182432609033,3.161356845860674,1.2533254755460232,-7.340265962111058,-5.822987367057031,-8.49470946706755,5.560482760135969,2.3463842042589707,3.7763692755045923,0
-10.68062287875653,9.081788593545085,7.861950515987619,-5.611500872794572,-4.044171115876294,-5.938591963536952,-3.723106024319214,0.18601216844225588,-1.2275587223754028,-4.327887032419705,1
1.5061016187321166,-6.452200937035544,-3.471599290505433,-0.8241543008297545,-1.054164261158496,6.3721740326181795,-5.908456817293861,1.5805605501352469,1.1294589896321194,-8.325986432722765,2
-2.2951038789225464,7.768547349486333,4.813059762079283,2.358487063669569,-7.763484627352403,-6.726384487330419,-8.78011903819001,6.18055261766808,2.380087595212459,4.722236082289143,0
2.194234513136015,-7.152100052150768,-3.3086761470903525,-4.919652468110771,-1.4853006104245772,5.914802920139746,-4.806445400405945,-0.2072136792339726,-0.028261328801024277,-8.45128029963391,2
2.217797514713195,-7.473013616167431,-4.134641136483591,-2.125644018950956,-2.0594131309681254,6.817840922529145,-5.291143041391562,1.002874493980167,2.286767116050577,-9.051375087906056,2
2.7859417297649545,-7.465078580512861,-4.282561289298537,-2.3448836099668084,-0.7927073093659501,3.4842188551127378,-6.236323987407999,-0.566717665988081,2.0235027961493617,-6.085732742996635,2
2.410399558817998,-6.966169589050662,-4.380309283930442,-1.1828996955240838,-2.479504294135796,4.875022203080027,-6.109779116981853,-1.3585000428819347,1.6724369728087787,-7.409521579872027,2
-8.860680570446972,9.450142929047185,7.381492893224015,-5.833934366543059,-6.284865465541897,-8.33011048746343,-2.998827466106764,0.84161710854275,-0.36308951729803296,-7.071672574232851,1
-10.406508997506258,9.394822585828933,6.478668193483507,-6.206445835761752,-5.667113208401272,-5.376604594360813,-3.826748254517398,1.972658713700019,-2.50278874129119,-4.36907665531888,1
2.0474658137384827,-7.828570228780812,-6.603124638485251,10.572153136815864,9.99158764925342,5.355544613391801,-3.9567539573706236,-8.206917800917152,4.0155118348587155,0.254051312923363,3
1.6672249662088312,-6.880614051386154,-5.674280725967316,-1.9221839666044005,-1.2947947205445345,4.5734498888199155,-6.45653721482862,1.5418379851348054,1.3129562902246268,-8.712538127390426,2
0.3071034545480207,-7.4798353742740415,-8.763045904443127,9.514001654583856,7.116512840391241,6.005822986849363,-3.7646758466536343,-7.1969457313561085,4.377518114480575,-0.6143788063991679,3
-3.033717889332524,9.503660689426239,3.417751027336156,2.68616811411312,-7.119952589309405,-7.254930400825544,-8.127367788432519,7.767786226984743,1.6613340690450957,5.3207813592851565,0
-3.513338389804818,8.246488563094193,4.60519394884132,2.207384416477253,-5.329126698337193,-7.878463634014738,-7.8540053581594265,7.1095340712731945,1.9728365252117428,4.836271048087513,0
-3.485070876030083,10.067927924806161,3.6904799473961583,4.605551748778122,-6.386309290270381,-6.695273469581073,-9.696685536817224,8.023832794907694,1.4466624086264017,4.28346137056627,0
-2.3126764533512802,9.723289885786834,4.550143141940874,3.413286899390205,-7.55601949321054,-5.079169160365131,-8.878485707280353,5.892747813380655,2.150404649774965,3.480399898446028,0
2.280572563091056,-6.651983272440656,-6.68666710698994,-2.9693705931959644,-0.6372783807424995,4.552505144240766,-5.620201039021246,0.08021754728611102,3.60376707555634,-7.4979720203851885,2
-9.484109010132075,9.335603915340364,5.8948882271417595,-6.033892863301251,-8.056457470053374,-6.430249429726073,-4.903746247960163,-0.6084606845710137,-1.1812054760042068,-2.783414909694562,1
2.0232423565105764,-7.15012516310148,-11.628416830296677,11.03068276956833,10.40141031570786,5.791646237404225,-3.8889055667919883,-9.218212067189883,5.380383408054003,0.7003385695651385,3
-0.756091181292875,-6.964339582875976,-9.737511961138383,7.346434929605721,8.075214023268614,6.2773554341621915,-2.579083788284356,-7.733373246007342,3.078157142027398,-0.7410459300372704,3
-8.794821393531738,7.6496650700017055,7.953193058886589,-7.415709774470152,-5.33095445151633,-5.20520466610374,-5.006121571024444,0.08431434469017246,-2.466804295643621,-4.390338226327897,1
1.914927050817795,-5.845331815939136,-8.277422056757848,9.244529141362069,8.97351838222115,6.538008077598176,-4.031457296632343,-7.588752109946537,3.1877285051251594,-1.3795190995875142,3
-7.976089485828527,10.295036359105417,6.380322168102603,-6.644410011849764,-8.515316057187292,-7.051063122173744,-4.12628537963694,-0.4920508945064267,-1.49235659424999,-4.098565313080393,1
2.0200408440232196,-7.518605575414982,-1.7303905429501145,-2.23980330876547,-2.2562178164135176,5.13874522368933,-4.985141061403407,2.3731315411421576,0.2623080650028915,-10.95091613073909,2
2.5767406966585957,-6.171311770366198,-10.474979894342813,10.041651732627523,9.565209507487811,7.552479009923127,-3.4635262892419147,-6.945234762136559,4.1512058416932645,0.14927563099477514,3
0.2990543064541078,-5.805927861455563,-9.377611201588513,8.659473217324045,8.531484283360072,5.908146821561709,-2.309186504436245,-7.2444292612542025,4.546884042130115,-2.6131771810006184,3
1.0338570390584454,-8.252167199202265,-4.644309950490564,-3.024684451942675,-1.6485963818567377,4.407402563610378,-6.462645184306994,0.4661153883862039,2.4433208430764144,-9.628414798708366,2
-3.5902609506526475,9.630221735142586,5.232980094196485,1.6636232446267418,-6.553494168909152,-8.131223169661249,-7.91430073742911,7.138620779055714,1.4995772143451362,5.210460781757798,0
-9.393925812506614,9.045030750429198,6.9873366594701265,-6.048619196573506,-6.1950396795883735,-5.014312267323364,-4.921697706088887,1.6350071937738027,-0.0439845598178199,-4.29348572303024,1
0.419695734583841,-5.094579298800934,-8.657642508023791,9.420712875514042,10.26419043206523,5.146784504768921,-3.4342527174973583,-8.314198810771115,4.531431305459631,-3.3241775455594684,3
-9.466012611051667,9.941495072276274,6.69771288633414,-5.712626095230594,-7.065492343664743,-6.994810720482272,-5.317760412608939,2.2447053758316966,-2.6049628625489705,-4.868322393835069,1
2.1060040079062294,-6.407016495654957,-9.369083340748643,10.149428659782826,8.136467324936406,6.65550725941594,-2.725833523572625,-7.565649627123427,3.4821363031783075,-1.7252471718709521,3
-3.186119623358709,9.62596241703919,5.670878358724052,2.904449803056931,-7.718844714373908,-7.189321969127161,-8.507064325232447,8.299068042621062,1.5431259970188858,3.975792579257092,0
-9.81316609589203,8.748194462416427,6.817507487975163,-5.311277136865068,-7.453899733300833,-4.920977423185054,-4.013743273093508,0.513978255589605,-0.652885203901128,-3.94220106477566,1
3.1297865965855456,-7.961260655517675,-7.090187284560036,9.805940435251289,10.403502332094885,5.705007450303963,-4.057665335611696,-9.479709534397033,3.1599981231763343,-0.7032952775648222,3
4.213498478963075,-8.774364398670214,-2.5398944543270128,-2.568407196602953,-1.7773843639824087,4.373205602121283,-6.1956447476098395,1.2063388801966919,1.7207422568633155,-7.559836815352698,2
2.431906288310573,-8.722113152409007,-7.686330730650338,8.819556900694346,12.555733631085921,8.475863212945331,-4.0891736857801035,-8.152894722403637,4.680242044245167,0.5062224847100647,3
-3.760737047243194,10.45805073227158,4.557727657835533,3.0904655155288596,-6.536901844773566,-6.423356374122163,-8.268560476403806,7.771231475516018,2.6650229947317197,5.49060408605334,0
-10.960211257015308,7.784635645363145,8.120023143502044,-5.962541463586343,-7.032573394517904,-5.292005115535247,-4.52077068054611,2.3211383461916935,-0.6831737558184161,-4.663328604184864,1
-3.857383045158463,9.757550222221036,4.810744274356043,1.789186347588053,-6.861193258085877,-6.532527887914275,-9.378087436945371,6.54521819009639,2.218145489961857,3.1830787783058767,0
-2.431829315405132,8.153001926870058,6.163002913497759,2.5120797276253906,-7.916873345477726,-7.070448271359555,-9.713946010020768,5.940723184534367,2.948477782395817,6.070868196391039,0
3.8199665638550977,-7.532075532046046,-7.084189349584558,8.655682590574608,10.638072770586266,4.761131952831683,-3.3218204153679376,-8.783327855819945,2.2693933383189497,-0.9784160827970274,3
2.0423605983309083,-7.27431096406766,-4.065354544847264,-2.4205227376994887,-0.9948293587812387,5.918232411030799,-4.4284062992706215,1.270138453887451,2.717445969737746,-9.526531271623917,2
4.454535790133555,-8.068961749393894,-7.439734900507611,10.124151615467394,8.339261823464152,7.175080298802381,-3.5715796535063578,-8.27403397982573,2.8607250432711377,-1.916059576657159,3
1.1781503073909894,-5.728459384496564,-2.194519838764842,-2.669067462278319,0.1328627197490757,7.044995143391154,-6.74900858937119,-0.20061706709563576,3.0791658903955845,-7.385977466891536,2
-1.3460338708977906,9.024519189217909,3.6583701851801504,2.435273158204003,-6.6805674955778,-7.480326470434742,-8.76852567164599,6.938209318636943,2.1358175801154236,4.823582230441955,0
-1.6380729196210577,8.68826259603048,5.841092758392046,1.5650943109191806,-8.917751726329124,-7.888195904193351,-10.709119677661866,6.972009431457394,2.0407186140537275,5.837888868196192,0
-9.067187685704614,10.043412629189943,7.204457282011884,-5.6636371051792285,-6.560839076165314,-6.483183086584836,-4.110063421161927,1.6288987295118218,-0.7675429048768233,-7.115805830703442,1
-1.8229374326782368,7.40157025700867,4.167946970438668,3.062120280908098,-6.815347172055807,-7.9578543712052525,-9.553631465895979,8.003120664433379,1.291933603147039,4.3779101455028835,0
2.197750606819959,-7.344619571360895,-3.823247062727102,-1.2413963522949825,0.20316641201354813,4.391300034428866,-5.384454366526757,1.6136220878076422,2.2350998979300525,-7.980011320414079,2
2.3090947557313344,-7.422331756860315,-5.109025489317872,-2.5952826156073034,-0.6208477755165298,4.4617586523786485,-5.672347939587908,0.1294297194474838,-0.05951618063654118,-9.931376756379548,2
-8.949579892054766,8.255192130509403,8.282284348309531,-6.899563179453165,-6.060865190618954,-7.0861856529506815,-3.979293487402238,0.8238910429482377,-1.039742411707412,-3.7534964418038763,1
0.793203078314048,-9.506303740096401,-4.707643878787221,-3.893475560040325,-1.3867405133065915,5.555738909042802,-6.459772765855819,1.737156302742978,2.1750361418431696,-8.770517385989217,2
2.168913910073213,-6.116887180410764,-10.065826503575236,9.570278018913998,6.6082490298884125,5.538062409965411,-4.395998458984131,-7.413230893801083,3.7072913829200065,-2.6025131790642595,3
2.196119747028749,-6.538319624373084,-9.200752333105942,7.605245197182565,9.635615165108856,6.106942990473838,-3.407484147096017,-8.580158026311489,4.9054818290561855,-2.0737239064198176,3
-10.231859946401412,10.428157860821047,6.314077483901895,-6.156866249676473,-7.31862323520734,-5.908310737337863,-1.8526302215661006,-0.5724042816095156,-1.3368801704849271,-2.763196640623732,1
-2.4636257831489363,8.362685780592505,6.783822925553427,2.607088706258743,-8.904769777808877,-6.693655278506519,-9.500114221404399,8.175956250294927,1.229779496431475,4.04671511445401,0
4.334993771409223,-6.019010317899654,-9.279616442848361,8.366325497678037,9.2196964548776,5.928445040307472,-2.7908908410026325,-7.860141550128275,2.953028791334609,0.6934905599478096,3
-8.198102565066637,9.956007349591749,6.659205435851816,-7.065054018784636,-7.42861431893336,-6.6371345072859915,-4.524667342968529,0.30815732965931125,-1.304449702260578,-3.6457244416824306,1
1.3509565313268324,-8.497519663377478,-9.09202089735581,9.979342570275227,10.706095189015619,6.878496064627007,-3.4783837937308526,-7.666918071486356,3.128541783482357,-1.327010418761593,3
-1.031303578311234,8.496015909924674,3.8313852333349137,1.4714126403561956,-5.964225073449196,-6.551358483616262,-9.368087960403049,7.836790348612059,2.119377784212216,5.130096546453798,0
1.0078777259550378,-5.769359339498686,-8.763656745326928,9.050584843082182,9.385837652492881,6.017703973530962,-2.716017119425522,-8.130275679721533,2.5651144018599688,-1.590479981177702,3
1.3478170662192657,-6.25482222872141,-3.2810602367658426,-1.200092458375184,-1.48258094162851,5.473970572499926,-7.64600851935824,-0.10778233778864038,2.844861887820297,-9.537487124828242,2
2.0769241744343883,-6.66518313058,-6.726425963504601,7.591722802667668,9.818229903327062,7.657060070657511,-1.6362748711097908,-8.450955143056284,4.1760899829633376,-0.6271897680093261,3
2.5808457759974752,-7.258775138529614,-4.124310033884051,-3.4312584688262353,-1.109001029865048,4.779286083591969,-5.116325945708019,1.3199381029959851,0.0021035150027559624,-10.000502605792455,2
-4.633093347362557,8.488531106517561,3.880746174674403,2.1235634704169395,-6.5378712153741105,-5.00393875406006,-7.88790391844996,6.7466192598363,1.1238855635158176,4.653370727427415,0
2.920627217648067,-8.576078498159697,-2.9451630439092362,-2.41151260289231,-1.2478774549054836,5.846907695202524,-7.782759589731126,0.6933415797529034,0.8189198690587782,-10.42366203144358,2
-2.756375005573347,8.332301880200523,3.638258826333186,1.692069391054777,-5.081940664301747,-6.239266732008937,-9.409506746418806,7.896105696854862,3.4216556714501776,5.086085238833678,0
1.7129694965129973,-7.05776791492544,-4.979526961677838,-1.5517324668016945,-0.8783932507410834,5.694218906721659,-6.334419073345724,0.4398794521312117,2.6733896419084844,-9.938121961310946,2
-8.727836625724205,8.815119604670947,6.4817311022220245,-5.470637835946177,-6.612191782041535,-4.7245642269113315,-3.424180189170994,1.2300064186945747,-0.6982183584902725,-3.0019433385538363,1
-3.1718213819985968,9.584884796791481,3.8766196796855845,0.16828758327621296,-8.507169629034433,-6.832024646614564,-8.578605254914528,6.419206290394294,2.6608926936415496,2.4999314936519488,0
3.427862424116954,-6.251494045152461,-9.905989788151626,7.902398352017428,10.98903368869939,5.22244008238649,-5.061075127128547,-6.909243177507593,4.0232134065290515,-2.134875701744372,3
1.8240600723041558,-8.136821095806473,-4.188546199670413,-3.5211917683169807,-0.30547250241808044,3.9176527359261617,-6.366154029285268,0.5857961074639746,2.032125893563354,-6.377958081619548,2
1.789586476061476,-6.6537016875429895,-9.709566360223324,8.462492351258424,10.842835860354539,6.832874124630962,-4.832288730910687,-9.644156889467753,3.3576432126333664,-1.4104069045584113,3
3.005265111079327,-6.994726281502875,-3.6488383896210475,1.2534745723101608,-2.962713255157869,7.428215877621382,-6.293971876233162,0.5720176726752418,1.8027791319396076,-9.495228078998089,2
1.5613498152859782,-7.1759703694711385,-5.24435296815844,-3.7585882630113514,-0.1992270327027772,4.554725192701617,-5.340211855923593,0.7472800611261837,0.12248464845025309,-9.748556397935701,2
0.18382733444161414,-7.7067039879611725,-8.884813892487157,9.28770972823222,9.256052172591291,7.386917752122884,-5.858826480571212,-7.902969783367162,1.8666813048559827,-0.43723782972380465,3
-10.242385797211375,7.567564146383429,7.160055415533416,-4.379559241271519,-6.500949170485679,-5.379035255728385,-2.3028768828206,1.8100430862288046,0.27886490221370774,-3.433289704967269,1
