feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
-0.0032802052371968217,-0.06654413340106585,-0.021704789615749585,-0.031175333663503186,0.0327955788921009,0.019942474676976196,-0.035354399951423685,0.008356493116021768,-0.030124831404678934,-0.002321115060260667,-0.006150459094199101,0.011768929352207904,0.011297826176668498,0.029214203520922216,-0.03921214917336931
-0.02373843185638647,0.015722596433437524,0.0019354831746857671,-0.030689161281321202,-0.022672858524962997,0.010917416097545632,0.03474661534751099,-0.005313618549651381,-0.003083065373259604,-0.03708444527917877,0.07318313725284618,0.05941742488444953,-0.01414203105023998,0.009649238774750395,-0.029536565583634364
-0.006645586522723028,0.056157980062827746,-0.0058143882867074245,-0.020113412553783794,-0.008270872127122296,0.012006907859954074,0.042792731094995685,-0.05221852147447326,0.022632618280794572,-0.0010360855217236547,0.02020619575298193,0.02042616716018067,-0.04169520756653398,-0.07845535279659063,-0.01847468394776219
-0.025043081688181684,-0.01014722718812707,0.02097880758588933,-0.016207026427356996,0.026085241252375213,0.0037624739187723816,-0.027406236145266598,0.01965270196533886,0.02854830636418986,-0.05980577012184625,-0.051084748356671664,0.02837764171847034,0.058360531116846526,0.02113453171628171,-0.004285402967735611
0.030076574589624816,0.06910397038912235,0.07822907613511941,0.030614198746136023,0.02437181512735471,-0.007674488226956779,0.02702184281594872,0.07592287674252163,-0.05555614141202828,-0.025769310936248353,0.022536361004548453,0.08116108691412685,0.02489560442416054,-0.06460151662374874,0.021452484426639835
-0.018965296777415083,-0.04412444118527584,-0.025015748400534676,-0.010552717372217196,-0.007599429731020559,0.00883645440417734,0.05776330681819923,-0.026032376310869357,0.03334508298759493,0.039929139106963794,0.026757147777999254,-0.04141014060536054,-0.04576111957150304,0.021855492394420046,0.004308659719153331
0.0027676330005278506,0.012910635695532973,-0.016712441026246635,0.010614051657162313,0.014493075795033623,-0.07513454572105047,0.012774987029502001,0.02490985801761439,-0.0738049181287425,0.005723102062490332,-0.023814441240090415,-0.028656895567589748,-0.053705293040528936,-0.06064662127470333,0.013465838571025514
-0.03409690949637533,0.03963260993630806,0.06511525598992768,0.03249548830829279,-0.01227865093247005,-0.018324169462055884,0.041004723480047967,-0.01663468052636392,0.019370061890316054,-0.033554830510901655,-0.0166787588391179,0.11540524583693,0.011863668487344745,-0.06344020603950348,0.021686065642995807
0.020838975654541486,0.03395711567577175,-0.0044529909404051006,-0.0009815442484321325,-0.056454609002878256,0.008297894794732835,-0.007058343627780343,0.005498060999873458,0.0423283797587888,-0.0017145763549466441,-0.025777104454691717,0.06348766415721521,-0.03418413980778433,-0.012361033962210194,0.030896704997492648
0.010988254665068036,0.061564798925783246,-0.014133997632886312,0.04730679177564093,-0.10953915485910413,-0.010220255884865914,-0.0029441580527741996,0.013186485646771128,0.012776684078480927,-0.019424627945681977,-0.002356240757926622,-0.01265648520713819,-0.04536028938643842,0.06437916320689645,-0.005540755213532745
-0.05764100874953146,-0.002429705822729934,0.015821470138405652,0.060791618713458034,0.031402534060283274,0.03617480263754802,-0.01581141105775231,-0.018291795703505816,-0.018358163561700343,0.005095489854624599,0.0033915072409073928,-0.06930523735929095,0.01245275295164011,-0.022737219626027223,0.0042602005399151885
0.01115387053218211,-0.026963563347468453,-0.011098774898494656,0.010503464924254035,0.027552830971062994,0.021252617137164656,-0.040904464610876046,0.018930192216581036,0.00035987426237762087,0.02091252190677352,-0.0004867007193929225,-0.03333714381221629,-0.013336809925015234,-0.03700923186509378,-0.025979980264868446
-0.045090179440954885,-0.025960111535037113,-0.032974219803957566,-0.03364469815757652,-0.07190435945872412,0.005455690624081274,0.01893574289683946,-0.019538864452926442,0.00829047635448774,0.06649276687145532,-0.012681436608787535,0.005560008554158406,0.028678592407870976,0.061022048869120736,-0.014572125178081098
0.0050971398624422804,0.0019110219977122656,-0.004106896720623485,0.03905197279678101,-0.05812313026481846,-0.03058086931896233,0.0767628262675446,-0.02219721939865614,0.06098190035563677,0.0424269777336132,0.00594163660445824,0.01737256163467895,-0.024893093380742855,0.04487504674559245,-0.027710988975460597
-0.014501342428819505,0.0005626311640426127,0.04037767459491652,0.019980671086347504,0.009198223803436911,-0.020887021874421235,0.033112140312719696,0.002118870620237502,-0.015435227046244627,-0.016171954650622506,-0.015668811892195485,0.032017765690247564,0.013895962749839529,0.016906470834341544,0.008672389601263068
-0.0028010701576341836,-0.012387546509072223,-0.0490564238221273,-0.016304512769830273,0.015764567309528788,-0.0008688419508703971,0.06612862997440623,0.008788783002525878,-0.008725037758492938,-0.01813522660966385,-0.001471379266806099,-0.012303345570379948,-0.03726728868342675,0.059135104503595215,0.05510470711325625
-0.009661699948573282,-0.06233061808785862,0.0020645608566684775,-0.011818004832803078,-0.06368671129738093,-0.011137773310921624,0.06344944081891302,0.044347553176500014,0.016788133155923354,-0.018207100592569993,-0.031050383371008874,0.01920147596496591,0.017597417758573243,0.05706906150443839,0.001810483582481318
-0.01804753183720741,-0.024286330001264768,-0.06658288209945973,-0.00665833848835055,-0.09813524988573583,-0.027937941846656083,0.015461091314091416,0.012970846927709582,0.02251429419711046,0.015754575172444732,-0.04163017473508581,0.027894942208947945,-0.02365690542656452,0.056962541661271966,-0.03429233323601024
0.023917831777441754,0.03623844072900857,-0.034250870333741454,-0.019081134830656873,0.011791285625726023,-0.021561531009318517,0.03458710595574872,-0.06653747103916,0.017767493396227817,-0.014313297756588335,0.04849184086261922,0.014582663358689447,0.00947284741371696,-0.07079404453609874,-0.009009344947718588
-0.028075635232948492,0.04909048955393837,0.039998419937601726,0.0035988297958349995,-0.0033864147393395105,-0.07042817120948971,0.01863209127049924,0.0002638837211789927,-0.0783923914160003,-0.05537095388992274,-0.033074543370300045,0.027738499671397212,0.020373484708883803,-0.039386227413116814,-0.030607268314856176
0.007150394246598907,0.030124143896166744,0.02593344682357865,-0.0188623033059476,-0.01937174701965234,-0.009651239286557789,-0.002121375882881211,0.0022025879769243125,-0.020908924925856522,-0.03447218120204547,0.04034529764699764,0.05221466728130497,-0.011528967017363417,-0.027519345831711436,-0.05354888398431036
-0.011278339805896676,-0.033610723927237414,-0.02665528858773251,0.0005840451157424628,0.04237122721590143,0.0999657855415563,-0.02932434652431645,0.0005304598139001369,-0.00344854866493656,0.0426486575828223,0.0015135516961251583,-0.031821523824918214,-0.036437648478239146,0.004938301960225173,-0.00031395577282287084
-0.004250703414078301,-0.0023602537443851816,0.024187894176339632,0.0016308684242680638,-0.004672847335641477,-0.00305076978944517,0.00015586620147260352,-0.08770393825212809,-0.023129885507623724,0.00142814705760027,-0.019952774941547614,0.06562704770322313,0.03140388816832619,0.07242501063979473,0.03304431806804422
-0.025287138570565967,-0.012378851343727024,-0.018852982905912034,0.007510808870812246,0.028216489000023732,0.04545985666254805,0.04488164891766028,0.031035333935907506,0.023548030806949678,0.008529647917963503,-0.06016683687889426,-0.06960542886106792,-0.00478306753544212,-0.004041362332848421,0.014808813173399871
-0.005346886015699966,0.03837059352756924,-0.0058052538141355374,-0.039810573691764356,-0.033501487630295985,0.019018512868251986,0.022002259079234743,0.022649583435628937,0.03339734009738596,0.022759620306407703,0.048092217472992665,0.07886137156427524,0.05044898928697037,0.06762750530211806,-0.003651524635357135
0.050508446410288885,-0.0604077253473802,0.012437615115266244,-0.013090581892183154,-0.0469077149570905,0.04293385881874202,-0.01795102933959366,0.018154228542722008,0.00958612395040632,0.05327291667080821,-0.0432152173258681,-0.0688783091078518,0.08254549520388145,0.0730914796262929,0.0242964045060738
0.06806671707522455,-0.048611860051735324,0.08458245766696072,0.003606446222629271,0.025475795791639513,0.02981924444687066,0.03663615582416716,-0.05086208016205419,0.043252304705646304,-0.028843594541238686,-0.0037343324539508174,0.00478550813274023,0.07610630830189886,0.040729112452625144,0.034094611495674464
0.027825650582488738,0.02261725542252524,0.016879107404834073,-0.006031187090263199,0.038687534686188844,0.020246722157110215,0.03615545597834015,-0.034892959784565816,0.026345564933695383,-0.02783300809041203,0.0646785910923226,0.013424029391699448,0.03282563600814296,-0.02335043117035175,0.024767068474633572
0.004822563384466195,-0.031204370137523595,0.028049631003802304,-0.014550234662644214,-0.019864152508208617,-0.008627685567706368,-0.0055100907966354525,0.008705331222827307,-0.015351952611860594,-0.024083410192249737,-0.020946748897943818,0.013870290989509112,0.07737389618763334,-0.018419007500397554,0.07931098761240998
-0.03820074106831399,0.0011211419662281803,0.015101963129878661,0.00819402263951976,-0.020403706309033265,0.012754058485388886,-0.031058206418351615,-0.008587820173382625,-0.038527999298519876,0.0017244213273562663,-0.04490748724657839,-0.03893226936554362,-0.02978371048380225,0.024760443911360983,-0.00716887574258984
0.005199847339633661,-0.10377169517784075,0.03127817693152566,0.021913288679340878,0.0347838325037312,0.021156421571053623,-0.06620686832756342,-0.008833448430878849,-0.053188974044026935,-0.01784182269668321,-0.01936619798165624,-0.06089699385565646,0.05200936924548602,-0.017901227988420598,0.053733959179449974
-0.001986780578725917,0.07855518289376191,0.025184808616443916,-0.02115163091851505,-0.05683586004693424,-0.06310689975833193,0.008197897900570609,-0.027511463262155682,0.03746135571283478,-0.029784228652076538,-0.046063823089947414,0.13330553401068646,0.061541433975065396,0.06543016408565494,0.03382281464283961
-0.022260176193627117,0.044464228189019565,0.025600963913046174,-0.046920770956412394,-0.08562879402983141,-0.03890500669604194,0.02514652867475644,0.01772647921610319,-0.020827016914566752,0.03952688473390919,-0.045357597119285734,0.034685086093129106,-0.041621725506226705,-0.0035838555638905076,-0.04214098872741741
-0.0329730853220094,0.06554148823709875,-0.006943287448445243,0.05036324823470778,0.040630753307874586,0.01915862018025504,0.004132889800320448,-0.03505353447468993,0.01137991052598717,0.02281625105314213,0.0858763480504055,-0.034531556558264405,-0.008271281400474593,-0.10327420123013525,0.03003087766500119
-0.02211306861643116,0.024457775674880795,0.02534072028087449,-0.03858652411384375,0.05974245340900213,-0.028159943721976503,0.035248062789819914,-0.0038487907805094157,0.03806557140243451,0.005760875000374797,0.010147663817511315,-0.016965303209660762,-0.0013037052251311783,0.013371868176840659,-0.012072040404327515
0.024273774643924873,0.0015584420108646598,-0.07081192161059466,-0.007714158246085018,0.022135634793720164,0.009250087308763394,-0.030176254704852915,-0.020351624116021122,0.016646154097471916,0.02964761897284135,-0.0207629731870767,-0.014141999465169478,0.03353763569506807,0.048726556366381235,0.04137674201262599
0.06993619907552662,0.0330719275469322,0.05880914177847085,-0.03795292333415984,0.011255524525753145,-0.060820887278208745,0.01706934957338579,-0.0008470772935429472,-0.0015299499930393665,-0.007812775794883191,-0.056735145807481194,0.08286756646826879,-0.008549758848122074,0.07027398156662779,-0.01297154144860718
0.0007389341763687997,-0.014382437228176519,-0.03353369363479423,0.0008926745302913171,-0.0003088464285610154,-0.004409506604265369,0.021646025474614687,0.009032673098862585,0.021417106895045158,-0.019273104493794626,-0.03682285844829118,-0.0048048422983030335,-0.00279761401348075,0.1019327622819718,-0.026799826268845164
-0.01769519830216762,0.08919127242583277,0.0910516997601254,0.0015161406370556758,0.05516973073134267,-0.046625876745027064,0.008340885605821866,0.016705032166797962,-0.016844665803135924,0.0017664792865972915,0.07431736136394348,-0.05043436636023546,-0.041175985764633896,-0.16669241294197062,-0.07624319904126421
-0.008088215788257058,0.013307487224157644,0.012149726298455699,0.060496420244575674,0.03840244457029177,-0.04932453453072912,-0.0319198998716899,0.058682052440275634,-0.05035397293505168,-0.004518485080951284,-0.07154863626858514,-0.0617703968823267,-0.022845273906754015,-0.025163032450322212,-0.026301257399684908
0.04700426660465265,0.06654474289432855,0.005149258267367112,-0.006299737699551231,0.03261460074504536,-0.018633897431319497,0.05159128993469052,-0.025068368036284736,0.10541960919802003,-0.037917973176652874,0.05007758061706803,0.08733620885240452,0.0503059704170123,-0.035485210134779975,-0.021223758641449306
0.0015407589189293906,0.053311789140457116,0.09012269163218753,0.0404860303852366,0.039185592937277566,0.0017871730405903334,-0.040983760182786176,-0.004658407719271584,0.0011097466965644689,-0.009092710037719737,0.06669545475267882,-0.03167005123448153,-0.0010899228476278118,-0.09796261755005535,-0.01053468537383938
0.01224088406424845,-0.02140255672322973,0.013069340458897908,-0.011149624073550884,-0.02693124260422466,-0.0510483963285473,0.002878812761023956,-0.027001172030428677,-0.03065532055156123,0.03027988514605378,0.06369266239608798,0.03713166081932667,-0.048135398377305495,-0.014774000277059418,0.056993575615491454
0.06079868742485642,-0.013267224889138724,-0.040601711798315135,-0.03557086061469594,-0.03922459697963699,0.003534380808101839,-0.017238460117534667,0.02676499717702792,-0.023879763352246758,-0.01483465790896902,-0.06417797323736311,0.06256529174051341,0.06980429410505357,0.09850983076921692,-0.006859861344203755
0.04145680801525829,-0.028793142856826364,-0.00286627616689093,-0.03671406932372,0.010659796286639583,0.00691467219315489,0.002573509284913212,0.02079181792945439,-0.011909700437817602,-0.047675551084136215,-0.001444981190665827,0.0104157821503874,0.015615258007015909,0.001355704067101477,0.0064190193363884585
-0.0026908980051595114,0.10629583278467253,-0.017888439302046158,-0.018374832637036025,0.11087757872430679,-0.037711617885813724,0.00486193068512961,-0.07591686086998765,0.066210380162824,-0.019550001145627462,0.03191294539511501,-0.022704985724063646,-0.0019666973786837245,-0.1226493993600033,-0.0478308369604746
-0.08591692969456584,0.08413053904351141,0.0021729233400093056,0.02358069414278226,-2.6778037244537458e-06,-0.0033157081976337823,-0.03043520780999298,0.0008641950556841387,-0.01559155825214974,0.02593147174461189,0.04083873882954323,0.11452109765626492,0.0016533756046865737,-0.06977759374091602,-0.02266318772790779
0.0034823382571367014,-0.05242472304237108,-0.011906774823265586,-0.014818535146439217,0.0033928759101441545,-0.014185865052978839,-0.007592231334378489,0.006007189837205906,-0.006310491292367444,-0.009157558353836588,-0.01553305476607932,-0.009240987810284424,0.05209077764201978,0.09140999569857143,0.00760524575738632
-0.037807590201656124,0.014824083991158808,-0.02754086584891614,-0.021024551873732925,-0.07978426484669533,-0.022708214920277994,0.05614479739794908,-0.01678724332377002,0.06706389337740239,-0.006033991895594544,-0.04421264885738342,0.09568309303246993,-0.018458903485596666,0.06842710097477633,0.01717068135616429
-0.036059681142295165,0.018356760497999825,0.010571548880501883,0.02519563107179845,-0.02799463004079069,-0.06436597229835246,-0.02166041103523781,-0.024088923991214973,-0.07799042399424375,0.023010286925065113,-0.010675934236627268,0.024843006160856027,-0.05075068482683839,-0.018673484941214714,-0.004577645357645335
0.009137313332423999,-0.027931436730957247,-0.0016115174247480933,-0.038430208270812914,-0.03757490602812003,0.03640474854311744,0.03648760479708116,0.010958411029566536,0.03421855613500322,-0.077361525883337,-0.06091843816171901,0.009643522497955907,0.015193700579887899,0.07413191434187878,0.04104765449359379
-0.00068526041510635,-0.026110942256374656,0.01092923678105831,0.020429077000613916,0.025106975633605776,0.022097446701804455,-0.05063139486402702,0.003679285963266662,-0.05452513201721124,0.010272800898102308,-0.046225333694199615,-0.008689921834538136,0.03817994533866474,0.0420587850465411,-0.023121779505223674
-0.03243333604456541,-0.03191871214749602,0.011621837858728454,0.02252659039667756,-0.021955337194966302,0.03562028161109464,-0.028610893579814757,0.018685016530860406,0.007234327743477251,-0.04738956107151854,-0.04491734600042768,0.011227138981737416,-0.009184775817756854,0.048220191926653944,0.007099026193918682
-0.003181368668091155,-0.013999750470277775,-0.038450732649203755,0.011269766269436704,-0.041328119393040985,0.008239302419075537,0.0015118908883708928,0.01849972551484095,-0.0009043983144289311,-0.025012964931066178,0.01658481299530195,0.06227842622719106,0.06278856373858595,0.05535502523977958,0.005598624471636556
-0.020137610569145602,-0.01823131425448376,-0.003097186829401699,0.04414838773253451,-0.04656636749763612,-0.012317233788512882,-0.02229291044056711,-0.006619059245405053,0.02526542438752927,-0.015043656891497217,-0.02684361160306234,-0.015452332238782139,-0.018517917470544862,0.06601803283587797,-0.058011582249086806
0.025849855503983724,-0.08056349793082536,0.035011979486778616,-0.004620234434064458,0.030253682301227304,0.02634348932350502,0.04190904923964467,-0.008927897988385648,-0.050776010459528925,0.007712999302317996,-0.029007124192691365,-0.0738628786597926,0.01917417605512324,0.0041064384748356305,0.022317216786510878
-0.03537915542143334,-0.07856985128175281,0.051561593978633066,-0.0166402654148032,-0.030094729539112793,0.0023387549299748074,-0.008877816258347741,0.05034694567737567,0.013266366024339065,0.0643343078355284,-0.003369102605965646,-0.04437736010745757,0.002008406534254653,0.04711292977293315,0.04898949272501914
-0.0006747486216423572,0.015503866784028859,-0.02051761958473779,-0.027984913063565993,-0.005791427365741913,0.005784372561738517,0.0036711900462653717,0.016087291907564603,0.018027474079624007,0.04797934375089666,0.016105479744762004,0.008105064738857939,0.0016704862227999862,0.06387821174155257,-0.07044277349693988
-0.046566991541639166,-0.0812632131807532,0.029277685965125783,0.0032409342675180264,0.015630114173750063,-0.008947792381997796,-0.057032369577181406,-0.027890760626635754,0.009704925600048533,0.06723897949549616,-0.02452464692914575,0.0030418346786045187,0.0050458527204256445,0.005982594309878591,0.00938288981751983
0.003635574553228925,-0.06643562257167553,-0.004641373831906871,0.02572126780177403,0.03954685295067438,0.01616235635046535,0.01139558947011499,0.021865710494919696,-0.01509396513186602,0.0028429485248893777,-0.024120112467155265,-0.061756731091690636,0.05079193854142865,0.060306619072194735,0.021409757963718162
0.003680295815176583,-0.014613365306495466,-0.0006148387985352559,0.030900154998089305,0.02876164737891279,0.057218510895357524,-0.04436935706899979,0.026589750947124905,-0.041001232263585645,-0.027395184539595246,-0.0006954310123082666,-0.02139905121649018,0.019788362799771447,-0.03503984104422964,0.076636124171808
0.016280124610042676,-0.04011379263055503,-0.01968051632230847,-0.019841639078574495,-0.03379469145966934,0.004675540416083522,0.015643453737080794,-0.011816157005031157,-0.0017328925355632927,0.034005907033696346,-0.034819826545799036,0.012746109845639843,0.0035163415631204857,-0.0026383312863507325,-0.013418486970683376
-0.02442321286117513,-0.03820688438462398,-0.0027625905349661886,-0.038004771879715155,-0.026026361775388855,-0.01164262874213135,0.02911484655760908,0.007144980643296967,0.02634957281866215,0.013185820582552682,-0.0350487693237853,-0.019112435694734618,0.02403137603285577,0.008744182811510695,-0.019008508707707327
0.03233087691952951,0.04588182788451494,-0.06774436260146913,-0.004422313565131875,-0.04181943442703663,-0.024963344081055956,0.03741787033853724,-0.005026990727256013,-0.005474254188246905,-0.003393857462960803,-0.012037234970166046,0.011003086432168914,-0.031679875335141314,-0.05354467450298281,-0.033961120924041986
-0.03301422582804787,0.05034251928588204,0.0038053976107634956,-0.029424414241266114,-0.013574123627712166,-0.03408789600348586,0.01886486603437608,-0.00687580951091075,-0.05517784032157474,-0.03773685939559456,-0.016519046637059328,-0.00738871275717501,-0.04757549025321367,0.007528195274129793,-0.0148115864317088
0.006031816445297585,-0.0209761160250487,-0.011781612274628716,-0.04609964058881199,0.0008086307624003424,-0.008239014633037648,-0.03273117952703629,0.0489126226937255,0.010990842493816492,-0.01426885443919653,0.02465915707515368,0.05711825890766802,0.04028443136125993,0.06504931978754448,0.0341458267897084
-0.020327372835184834,0.05402738070990299,0.012258346109116245,0.020936050968619963,0.0228137967310468,0.012643761796348749,0.03067052238268788,-0.05392930175680395,0.0003144389947187427,-0.07543895646508113,0.13413182014057318,0.07043946214795975,0.016906479796500513,-0.0675625047349396,0.026691905670992784
-0.039071384724848925,0.02098365997232837,0.025175770725706,0.02803959111950862,-0.018673957001810487,-0.006800618007032714,0.04033449065231357,-0.04119127762148762,0.008107184239635834,-0.035176268337777726,0.023112657303057137,0.07386693346189922,0.007935561748840756,-0.0333326954210004,0.020765867777434624
0.06669362493995669,0.045560687685921086,-0.02212699658548235,0.0044248849378108355,0.024852331662905108,0.022607951038825812,-0.020715775789895197,-0.030982238244875438,0.04322152574670604,0.01714819541308879,0.05612110800245681,0.013572872466829337,0.034777733089149776,0.015014892550588712,-0.012127750535470917
0.029878814065694457,0.12855287055549505,0.022517641454896133,-0.040110336049324444,0.00787776766189761,-0.00903985685075726,-0.004694816367035581,0.009206802686044993,-0.02127369133239619,0.011851815413515614,0.05971087884414755,0.03901306031235835,-0.020604161625700397,-0.0046065671120756,-0.12509909220080778
-0.006542990930150174,-0.022092365440731208,-0.019389444207293216,0.020762261490155972,0.06953246738075383,0.0036016542752647113,-0.02483165781170555,-0.01806565443802586,-0.016731731667505398,-0.07793048066004223,0.061656317514843115,0.004299098389891528,0.017062348799792976,-0.019130263031302448,0.018683014662318396
-0.020047888432498957,0.04230902113706269,0.021206546685357004,-0.0013974407415367554,0.08828673137466606,-0.020902693131443308,-0.04178813870326274,0.008326420846733613,-0.02029245713482705,0.016123764212809595,-0.009773742641588229,-0.011053974118062937,-0.06267901852677538,-0.09177541598971237,-0.039176103484942326
-0.07184745384066635,0.03022829695032438,-0.025353911705360544,-0.02152180449711331,-0.05398842272195677,0.031319971178705386,-0.009684497845362032,-0.020052858714878722,-0.01234576114106222,0.028765277600525673,0.02635400004797391,-0.020920442676976053,-0.012927348660055198,0.062115573023281995,-0.0019228683399392927
-0.008603471131870924,-0.046252399609067685,-0.012531467750706475,-0.023342206026661382,0.02687148002990052,-0.014754061143567632,-0.00474926252475752,0.06647885236367743,-0.03032148168015704,-0.024787961217849708,-0.026169244758816133,-0.11635910511967015,-0.023706554561105937,-0.0070630887881165255,0.05943136262906207
0.05854382568302868,-0.04986955557713516,-0.014996377747104238,0.030259567978769476,0.01772550731636192,0.025238843488173464,-0.002741156800334688,-0.014432038847436657,0.0009748393099497212,0.013488690755472604,-0.06302597128070798,0.007383084912469851,0.016877959148897895,0.049524048008011023,-0.029947962683569473
-0.0030082289089603544,0.05145490885585192,0.0063451607292594235,-0.004015610913644614,0.024667307626543202,0.020931312393708552,0.019367426502979037,-0.058432825615268136,0.05575832895714014,0.01031434348249071,0.029787635567124614,-0.005282399476709329,-0.019058129526014923,-0.08708300239589076,-0.06456967683787351
0.0006600752692105464,-0.04739359614499092,-0.02943478499277097,0.018096497273745932,-0.057519550623420526,0.0165239038825322,-0.02092752417085195,0.002046463591158171,-0.03129566656875558,-0.03759829911308826,-0.08103150216812113,-0.010113052394348022,0.007148831878549393,0.03264168428151739,-0.006596409182963426
0.01944045315711391,-0.05369707077099379,-0.048199857925859825,0.030961673036154012,-0.030010300746529633,-0.037905377487234174,0.003571145200419717,0.03206209256705636,-0.03357425614195754,0.02638907122112149,-0.020818148913480498,-0.06578052226801245,-0.05048601057251266,0.009381751474393001,0.02884711925349257
-0.008980970650693015,0.0050651328352493575,0.025113263541401393,-0.02239585639430573,0.041600979541442186,0.006682924008874156,-0.06948455844975485,-0.020075633707803475,0.0005352300848857441,0.06091850886605103,0.05073828587296271,-0.06672129113031976,-0.0020356580837067773,-0.03358222958722661,-0.037336466224875964
0.002390574656148698,-0.023167494398340937,-0.01800799018541566,-0.07897569866934755,-0.013429905759531121,-0.018122568920603845,0.003073751522958579,0.011925648950273631,0.01569249610711215,0.019440737752814425,-0.061715597119731486,-0.0708334442071307,0.03951517901201976,-0.00855734970786991,-0.04209542263863362
0.005511690544590968,-0.02275922326072633,0.029238867389060827,0.004026195313781055,0.029646213974237612,-0.007857148824544347,-0.029064615006882566,0.020320636717304066,-0.0906881563769938,0.0012565097878706483,-0.032444204492699164,-0.07341652481512105,0.019356910784714878,0.00453261245736653,-0.0342817464517814
-0.007251287274333387,0.020154615215706346,-0.009928813724835036,0.0160479176967924,0.04166982168520143,0.017810011927612786,-0.02668647927720327,-0.03442705836606414,0.00029499190973306187,0.004495641508048758,0.06522580145275429,-0.015047366087441354,0.019417548945322834,0.036204535564984965,-0.024070843142259605
